member_supplier_name~membership_number~catalogue_name~brand_name~label_name~appa_product_code~product_code~product_name~product_code_group~categorisation~category_ /_sub category~Memento Category~additional_keywords~product_tags~discontinued_stock~product_description~description_additional~product_features~product_materials~product_item_size~product_packaging_inner~product_image_file_name~alternate_views_image_file_names~group_image_file_name~colours_available_appa~colours_available_supplier~colour_image_file_names~colour_product_codes~product_sizes~size_images~size_product_code~decoration_options_available~decoration_areas~indent_only~branded~custom_field_1~custom_field_2~custom_field_3~price_decoration_description~decoration position ~decoration color~decoration_type~price_product_code~price_notes~MOQ~IOQ~qty_1~sell_1~qty_2~sell_2~qty_3~sell_3~qty_4~sell_4~qty_5~sell_5~qty_6~sell_6~qty_7~sell_7~qty_8~sell_8~additional_charges_name1~additional_charge_value1~Set-up Charge~additional_charges_notes1~additional_charges_name2~additional_charge_value2~additional_charges_notes2~carton_height~carton_width~carton_depth~carton_weight~carton_qty~carton_cubic~carton_notes~freight_description~product_URL,,,,,,,,,,,,,,,,,,,
214~2164~The Range 2017~~~~21M1751~Single Bottle Ice Cooler~21M1751~~Home and Travel/Bar Accessories | Home and Travel/Wine Coolers | Leisure/Wine Coolers | ~Glass & Drinkware | Ice Buckets~Home |  Travel |  Leisure |  Bar Accessories |  Wine Coolers |  Single |  bottle |  ice |  cooler |  double |  walled |  acrylic |  clear |  Clear~~0~Stylish double walled acrylic cooler with silver trim. Separate section to hold ice and keep your favourite wine chilled.~~~Acrylic~280mm(h) x 123mm Ø~In a polybag and presented in a white tuck box. Box size: 290mm(h) x 130mm(w) x 130mm(d)~1751.jpg~1751_0005.jpg | ~~~~~~~~~Colour Print  |  Full Colour Print ~Pad: 60mm(h) x 50mm(w)~0~0~Last created : 26/Aug/16~~~Item + Large 1 Colour Rotary Print~1 position~1 colour~Rotary Print~Rotary Large Print~Rotary printing one colour only~10~~10~40.79~25~30.41~50~26.22~100~22.48~250~19.90~500~17.86~1000~17.65~2500~17.58~Setup~75~105~Repeat Setup Cost: $40~Pre Production Sample~~$75.00 + $50.00 per colour + $40.00 per colour (if job proceeds)~410~280~330~6.3~6~0.037884~~FREE Freight to SYD, MEL, BNE, GC, CBR for orders where the product component is over $250.00 + GST~http://www.therange.com.au/appa/?1751,,,,,,,,,,,,,,,
215~2164~The Range 2017~~~~21M1751~Single Bottle Ice Cooler~21M1751~~Home and Travel/Bar Accessories | Home and Travel/Wine Coolers | Leisure/Wine Coolers | ~Glass & Drinkware | Ice Buckets~Home |  Travel |  Leisure |  Bar Accessories |  Wine Coolers |  Single |  bottle |  ice |  cooler |  double |  walled |  acrylic |  clear |  Clear~~0~Stylish double walled acrylic cooler with silver trim. Separate section to hold ice and keep your favourite wine chilled.~~~Acrylic~280mm(h) x 123mm Ø~In a polybag and presented in a white tuck box. Box size: 290mm(h) x 130mm(w) x 130mm(d)~1751.jpg~1751_0005.jpg | ~~~~~~~~~Colour Print  |  Full Colour Print ~Pad: 60mm(h) x 50mm(w)~0~0~Last created : 26/Aug/16~~~Item + 1 Colour Rotary Print (1 colour)~1 position~1 colour~Rotary Print~Rotary Medium Print~Rotary printing one colour only~10~~10~40.36~25~30.24~50~25.22~100~22.24~250~19.60~500~17.44~1000~17.31~2500~17.17~Setup~75~105~Repeat Setup Cost: $40~Pre Production Sample~~$75.00 + $50.00 per colour + $40.00 per colour (if job proceeds)~410~280~330~6.3~6~0.037884~~FREE Freight to SYD, MEL, BNE, GC, CBR for orders where the product component is over $250.00 + GST~http://www.therange.com.au/appa/?1751,,,,,,,,,,,,,,,
216~2164~The Range 2017~~~~21M1751~Single Bottle Ice Cooler~21M1751~~Home and Travel/Bar Accessories | Home and Travel/Wine Coolers | Leisure/Wine Coolers | ~Glass & Drinkware | Ice Buckets~Home |  Travel |  Leisure |  Bar Accessories |  Wine Coolers |  Single |  bottle |  ice |  cooler |  double |  walled |  acrylic |  clear |  Clear~~0~Stylish double walled acrylic cooler with silver trim. Separate section to hold ice and keep your favourite wine chilled.~~~Acrylic~280mm(h) x 123mm Ø~In a polybag and presented in a white tuck box. Box size: 290mm(h) x 130mm(w) x 130mm(d)~1751.jpg~1751_0005.jpg | ~~~~~~~~~Colour Print  |  Full Colour Print ~Pad: 60mm(h) x 50mm(w)~0~0~Last created : 26/Aug/16~~~Item + 2 Colour Rotary Print (2 colours)~1 position~2 colour~Rotary Print~Rotary Medium Print~Rotary printing one colour only~10~~10~53.34~25~34.13~50~28.22~100~23.85~250~20.95~500~18.49~1000~18.14~2500~17.93~Setup~150~210~Repeat Setup Cost: $40~Pre Production Sample~~$75.00 + $50.00 per colour + $40.00 per colour (if job proceeds)~410~280~330~6.3~6~0.037884~~FREE Freight to SYD, MEL, BNE, GC, CBR for orders where the product component is over $250.00 + GST~http://www.therange.com.au/appa/?1751,,,,,,,,,,,,,,,
217~2164~The Range 2017~~~~21M1751~Single Bottle Ice Cooler~21M1751~~Home and Travel/Bar Accessories | Home and Travel/Wine Coolers | Leisure/Wine Coolers | ~Glass & Drinkware | Ice Buckets~Home |  Travel |  Leisure |  Bar Accessories |  Wine Coolers |  Single |  bottle |  ice |  cooler |  double |  walled |  acrylic |  clear |  Clear~~0~Stylish double walled acrylic cooler with silver trim. Separate section to hold ice and keep your favourite wine chilled.~~~Acrylic~280mm(h) x 123mm Ø~In a polybag and presented in a white tuck box. Box size: 290mm(h) x 130mm(w) x 130mm(d)~1751.jpg~1751_0005.jpg | ~~~~~~~~~Colour Print  |  Full Colour Print ~Pad: 60mm(h) x 50mm(w)~0~0~Last created : 26/Aug/16~~~Item + 1 colour pad print (1 colour)~1 position~1 colour~Pad Print~Pad Print~~10~~10~42.52~25~32.11~50~26.00~100~22.48~250~20.13~500~18.14~1000~18.07~2500~17.93~Setup~85~120~Repeat Setup Cost: $50~Pre Production Sample~~$85.00 +$45.00 per colour + $50.00 per colour (if job proceeds)~410~280~330~6.3~6~0.037884~~FREE Freight to SYD, MEL, BNE, GC, CBR for orders where the product component is over $250.00 + GST~http://www.therange.com.au/appa/?1751,,,,,,,,,,,,,,,
218~2164~The Range 2017~~~~21M1751~Single Bottle Ice Cooler~21M1751~~Home and Travel/Bar Accessories | Home and Travel/Wine Coolers | Leisure/Wine Coolers | ~Glass & Drinkware | Ice Buckets~Home |  Travel |  Leisure |  Bar Accessories |  Wine Coolers |  Single |  bottle |  ice |  cooler |  double |  walled |  acrylic |  clear |  Clear~~0~Stylish double walled acrylic cooler with silver trim. Separate section to hold ice and keep your favourite wine chilled.~~~Acrylic~280mm(h) x 123mm Ø~In a polybag and presented in a white tuck box. Box size: 290mm(h) x 130mm(w) x 130mm(d)~1751.jpg~1751_0005.jpg | ~~~~~~~~~Colour Print  |  Full Colour Print ~Pad: 60mm(h) x 50mm(w)~0~0~Last created : 26/Aug/16~~~Item + 2 colour pad print (2 colours)~1 position~2 colour~Pad Print~Pad Print~~10~~10~59.65~25~38.90~50~30.12~100~24.58~250~22.07~500~19.88~1000~19.74~2500~19.46~Setup~140~200~Repeat Setup Cost: $35~Pre Production Sample~~$85.00 +$45.00 per colour + $50.00 per colour (if job proceeds)~410~280~330~6.3~6~0.037884~~FREE Freight to SYD, MEL, BNE, GC, CBR for orders where the product component is over $250.00 + GST~http://www.therange.com.au/appa/?1751,,,,,,,,,,,,,,,
219~2164~The Range 2017~~~~21M177~Bottle Opener Keyrings~21M177~~Desk & Business/Keyringss | ~Keyrings | Bottle Opener Keyrings~Desk |  Business |  Keyringss |  Bottle |  opener |  key |  ring |  made |  from |  metal |  and |  shiny |  silver |  finish |  Silver |  Metal |  / |  nickel |  silver |  finish~~0~Metal and shiny silver finish. Bottle opener function with large branding option.~Engraves silver~~Metal / nickel silver finish~48mm(h) x 28mm(w)~Polybag~177.jpg~177_0005.jpg | 177_0006.jpg | 177_0007.jpg | ~~~~~~~~~Laser Engrave  |  Print with Dome ~Laser: 30mm(w) x 14mm(h)~0~0~Last created : 26/Aug/16~~~Item + Laser Engrave~1 position~Tone on tone~Laser Engrave~Laser Engrave~~10~~10~7.84~25~6.11~50~5.41~100~4.72~250~4.27~500~3.89~1000~3.65~2500~2.81~Setup~75~105~Repeat Setup Cost: $25~Pre Production Sample~~$25~280~170~390~15.5~500~0.018564~~FREE Freight to SYD, MEL, BNE, GC, CBR for orders where the product component is over $250.00 + GST~http://www.therange.com.au/appa/?177,,,,,,,,,,,,,,,
220~2164~The Range 2017~~~~21M1780~Wine Glass Set~21M1780~~Desk & Business/Giftsets | Home and Travel/Bar Accessories | Leisure/Summer Gift Ideas | ~Glass & Drinkware | Wine & Champagne~Desk |  Business |  Home |  Travel |  Leisure |  Giftsets |  Bar Accessories |  Summer Gift Ideas |  boxed |  waiters friend |  black |  wine |  stemless |  Clear |  Drinkware |  Glass |  glasses~~0~Two piece wine glass set with waiters friend. This set is beautifully boxed in a black two piece gift box with foam insert.~~~glass + plastic~Glasses 114mm(h) x 88mm(diameter), Waiters friend 118mm(w) x 33mm(h) x 12mm(d), Box 270mm(w) x 150mm~Sitting in black foam insert with black foam over the top of the product and presented in a white slide box Packaging size: 150mm(h) x 270mm(w) x 100mm(d)~1780_0003.jpg~1780.jpg | 1780_0002.jpg | 1780_0004.jpg | 1780_0007.jpg | 1780_0006.jpg | 1780_0005.jpg | ~~~~~~~~~Colour Print  |  Full Colour Print  |  Laser Engrave ~Screen: on box 200mm x 100mm~0~0~Last created : 26/Aug/16~~~Item + 1 Colour Rotary Print (1 colour)~1 position~1 colour~Rotary Print~Rotary Medium Print~Using the rotary print service we can only print one colour on the glasses.  Price is per glass.~10~~10~60.83~25~39.10~50~32.20~100~27.48~250~24.27~500~21.42~1000~21.14~2500~20.86~Setup~75~105~Repeat Setup Cost: $40~Pre Production Sample~~$75.00 + $50.00 per colour + $40.00 per colour (if job proceeds)~590~640~260~14~16~0.098176~~FREE Freight to SYD, MEL, BNE, GC, CBR for orders where the product component is over $250.00 + GST~http://www.therange.com.au/appa/?1780,,,,,,,,,,,,,
221~2164~The Range 2017~~~~21M1780~Wine Glass Set~21M1780~~Desk & Business/Giftsets | Home and Travel/Bar Accessories | Leisure/Summer Gift Ideas | ~Glass & Drinkware | Wine & Champagne~Desk |  Business |  Home |  Travel |  Leisure |  Giftsets |  Bar Accessories |  Summer Gift Ideas |  boxed |  waiters friend |  black |  wine |  stemless |  Clear |  Drinkware |  Glass |  glasses~~0~Two piece wine glass set with waiters friend. This set is beautifully boxed in a black two piece gift box with foam insert.~~~glass + plastic~Glasses 114mm(h) x 88mm(diameter), Waiters friend 118mm(w) x 33mm(h) x 12mm(d), Box 270mm(w) x 150mm~Sitting in black foam insert with black foam over the top of the product and presented in a white slide box Packaging size: 150mm(h) x 270mm(w) x 100mm(d)~1780_0003.jpg~1780.jpg | 1780_0002.jpg | 1780_0004.jpg | 1780_0007.jpg | 1780_0006.jpg | 1780_0005.jpg | ~~~~~~~~~Colour Print  |  Full Colour Print  |  Laser Engrave ~Screen: on box 200mm x 100mm~0~0~Last created : 26/Aug/16~~~Item + 2 Colour Rotary Print (2 colours)~1 position~2 colour~Rotary Print~Rotary Medium Print~Using the rotary print service we can only print one colour on the glasses.  Price is per glass.~10~~10~83.60~25~49.10~50~36.97~100~30.71~250~26.96~500~23.50~1000~22.81~2500~21.63~Setup~150~210~Repeat Setup Cost: $40~Pre Production Sample~~$75.00 + $50.00 per colour + $40.00 per colour (if job proceeds)~590~640~260~14~16~0.098176~~FREE Freight to SYD, MEL, BNE, GC, CBR for orders where the product component is over $250.00 + GST~http://www.therange.com.au/appa/?1780,,,,,,,,,,,,,
222~2164~The Range 2017~~~~21M1780~Wine Glass Set~21M1780~~Desk & Business/Giftsets | Home and Travel/Bar Accessories | Leisure/Summer Gift Ideas | ~Glass & Drinkware | Wine & Champagne~Desk |  Business |  Home |  Travel |  Leisure |  Giftsets |  Bar Accessories |  Summer Gift Ideas |  boxed |  waiters friend |  black |  wine |  stemless |  Clear |  Drinkware |  Glass |  glasses~~0~Two piece wine glass set with waiters friend. This set is beautifully boxed in a black two piece gift box with foam insert.~~~glass + plastic~Glasses 114mm(h) x 88mm(diameter), Waiters friend 118mm(w) x 33mm(h) x 12mm(d), Box 270mm(w) x 150mm~Sitting in black foam insert with black foam over the top of the product and presented in a white slide box Packaging size: 150mm(h) x 270mm(w) x 100mm(d)~1780_0003.jpg~1780.jpg | 1780_0002.jpg | 1780_0004.jpg | 1780_0007.jpg | 1780_0006.jpg | 1780_0005.jpg | ~~~~~~~~~Colour Print  |  Full Colour Print  |  Laser Engrave ~Screen: on box 200mm x 100mm~0~0~Last created : 26/Aug/16~~~Item + 1 colour pad print (1 colour)~1 position~1 colour~Pad Print~Pad Print~On Box Lid Only~10~~10~47.25~25~34.68~50~29.48~100~25.71~250~22.17~500~19.96~1000~19.89~2500~19.82~Setup~85~120~Repeat Setup Cost: $50~Pre Production Sample~~$85.00 +$45.00 per colour + $50.00 per colour (if job proceeds)~590~640~260~14~16~0.098176~~FREE Freight to SYD, MEL, BNE, GC, CBR for orders where the product component is over $250.00 + GST~http://www.therange.com.au/appa/?1780,,,,,,,,,,,,,
223~2164~The Range 2017~~~~21M1780~Wine Glass Set~21M1780~~Desk & Business/Giftsets | Home and Travel/Bar Accessories | Leisure/Summer Gift Ideas | ~Glass & Drinkware | Wine & Champagne~Desk |  Business |  Home |  Travel |  Leisure |  Giftsets |  Bar Accessories |  Summer Gift Ideas |  boxed |  waiters friend |  black |  wine |  stemless |  Clear |  Drinkware |  Glass |  glasses~~0~Two piece wine glass set with waiters friend. This set is beautifully boxed in a black two piece gift box with foam insert.~~~glass + plastic~Glasses 114mm(h) x 88mm(diameter), Waiters friend 118mm(w) x 33mm(h) x 12mm(d), Box 270mm(w) x 150mm~Sitting in black foam insert with black foam over the top of the product and presented in a white slide box Packaging size: 150mm(h) x 270mm(w) x 100mm(d)~1780_0003.jpg~1780.jpg | 1780_0002.jpg | 1780_0004.jpg | 1780_0007.jpg | 1780_0006.jpg | 1780_0005.jpg | ~~~~~~~~~Colour Print  |  Full Colour Print  |  Laser Engrave ~Screen: on box 200mm x 100mm~0~0~Last created : 26/Aug/16~~~Item + 2 colour pad print (2 colours)~1 position~2 colour~Pad Print~Pad Print~On Box Lid Only~10~~10~66.71~25~42.60~50~32.35~100~27.65~250~22.92~500~20.58~1000~20.51~2500~20.38~Setup~140~200~Repeat Setup Cost: $35~Pre Production Sample~~$85.00 +$45.00 per colour + $50.00 per colour (if job proceeds)~590~640~260~14~16~0.098176~~FREE Freight to SYD, MEL, BNE, GC, CBR for orders where the product component is over $250.00 + GST~http://www.therange.com.au/appa/?1780,,,,,,,,,,,,,
224~2164~The Range 2017~~~~21M1780~Wine Glass Set~21M1780~~Desk & Business/Giftsets | Home and Travel/Bar Accessories | Leisure/Summer Gift Ideas | ~Glass & Drinkware | Wine & Champagne~Desk |  Business |  Home |  Travel |  Leisure |  Giftsets |  Bar Accessories |  Summer Gift Ideas |  boxed |  waiters friend |  black |  wine |  stemless |  Clear |  Drinkware |  Glass |  glasses~~0~Two piece wine glass set with waiters friend. This set is beautifully boxed in a black two piece gift box with foam insert.~~~glass + plastic~Glasses 114mm(h) x 88mm(diameter), Waiters friend 118mm(w) x 33mm(h) x 12mm(d), Box 270mm(w) x 150mm~Sitting in black foam insert with black foam over the top of the product and presented in a white slide box Packaging size: 150mm(h) x 270mm(w) x 100mm(d)~1780_0003.jpg~1780.jpg | 1780_0002.jpg | 1780_0004.jpg | 1780_0007.jpg | 1780_0006.jpg | 1780_0005.jpg | ~~~~~~~~~Colour Print  |  Full Colour Print  |  Laser Engrave ~Screen: on box 200mm x 100mm~0~0~Last created : 26/Aug/16~~~Item + 1 colour pad print (1 colour)~1 position~1 colour~Pad Print~Pad Print~Print Both Glasses~10~~10~67.92~25~43.77~50~33.48~100~28.77~250~23.97~500~21.56~1000~21.42~2500~21.28~Setup~85~120~Repeat Setup Cost: $50~Pre Production Sample~~$85.00 +$45.00 per colour + $50.00 per colour (if job proceeds)~590~640~260~14~16~0.098176~~FREE Freight to SYD, MEL, BNE, GC, CBR for orders where the product component is over $250.00 + GST~http://www.therange.com.au/appa/?1780,,,,,,,,,,,,,
225~2164~The Range 2017~~~~21M1780~Wine Glass Set~21M1780~~Desk & Business/Giftsets | Home and Travel/Bar Accessories | Leisure/Summer Gift Ideas | ~Glass & Drinkware | Wine & Champagne~Desk |  Business |  Home |  Travel |  Leisure |  Giftsets |  Bar Accessories |  Summer Gift Ideas |  boxed |  waiters friend |  black |  wine |  stemless |  Clear |  Drinkware |  Glass |  glasses~~0~Two piece wine glass set with waiters friend. This set is beautifully boxed in a black two piece gift box with foam insert.~~~glass + plastic~Glasses 114mm(h) x 88mm(diameter), Waiters friend 118mm(w) x 33mm(h) x 12mm(d), Box 270mm(w) x 150mm~Sitting in black foam insert with black foam over the top of the product and presented in a white slide box Packaging size: 150mm(h) x 270mm(w) x 100mm(d)~1780_0003.jpg~1780.jpg | 1780_0002.jpg | 1780_0004.jpg | 1780_0007.jpg | 1780_0006.jpg | 1780_0005.jpg | ~~~~~~~~~Colour Print  |  Full Colour Print  |  Laser Engrave ~Screen: on box 200mm x 100mm~0~0~Last created : 26/Aug/16~~~Item + 2 colour pad print (2 colours)~1 position~2 colour~Pad Print~Pad Print~Print Both Glasses~10~~10~102.94~25~59.60~50~41.13~100~32.65~250~25.46~500~22.94~1000~22.67~2500~21.83~Setup~140~200~Repeat Setup Cost: $35~Pre Production Sample~~$85.00 +$45.00 per colour + $50.00 per colour (if job proceeds)~590~640~260~14~16~0.098176~~FREE Freight to SYD, MEL, BNE, GC, CBR for orders where the product component is over $250.00 + GST~http://www.therange.com.au/appa/?1780,,,,,,,,,,,,,
226~2164~The Range 2017~~~~21M1780~Wine Glass Set~21M1780~~Desk & Business/Giftsets | Home and Travel/Bar Accessories | Leisure/Summer Gift Ideas | ~Glass & Drinkware | Wine & Champagne~Desk |  Business |  Home |  Travel |  Leisure |  Giftsets |  Bar Accessories |  Summer Gift Ideas |  boxed |  waiters friend |  black |  wine |  stemless |  Clear |  Drinkware |  Glass |  glasses~~0~Two piece wine glass set with waiters friend. This set is beautifully boxed in a black two piece gift box with foam insert.~~~glass + plastic~Glasses 114mm(h) x 88mm(diameter), Waiters friend 118mm(w) x 33mm(h) x 12mm(d), Box 270mm(w) x 150mm~Sitting in black foam insert with black foam over the top of the product and presented in a white slide box Packaging size: 150mm(h) x 270mm(w) x 100mm(d)~1780_0003.jpg~1780.jpg | 1780_0002.jpg | 1780_0004.jpg | 1780_0007.jpg | 1780_0006.jpg | 1780_0005.jpg | ~~~~~~~~~Colour Print  |  Full Colour Print  |  Laser Engrave ~Screen: on box 200mm x 100mm~0~0~Last created : 26/Aug/16~~~Item + Laser Engrave~1 position~Tone on tone~Laser Engrave~Laser Engrave~x2 for each item~10~~10~47.85~25~42.77~50~36.97~100~32.81~250~29.80~500~27.11~1000~27.11~2500~27.11~Setup~75~105~Repeat Setup Cost: $25~Pre Production Sample~~$25~590~640~260~14~16~0.098176~~FREE Freight to SYD, MEL, BNE, GC, CBR for orders where the product component is over $250.00 + GST~http://www.therange.com.au/appa/?1780,,,,,,,,,,,,,
227~2164~The Range 2017~~~~21M180~Folding Perpetual Calendar~21M180~~Desk & Business/Desk Items | ~Stationery | Diaries & Calendars~Desk |  Business |  Desk Items |  Perpetual |  calendar |  aluminium |  desk |  calendar |  folding |  movable |  month |  plate |  Silver |  alluminium~~0~This aluminium desk calendar folds up for easy transport. Movable month plate serves for any month or year.~Engraves silver~~alluminium~115mm(w) x 85mm(h)~Polybag~180.jpg~180_0005.jpg | 180_0006.jpg | 180_0007.jpg | ~~~~~~~~~Colour Print  |  Full Colour Print  |  Laser Engrave  |  Print with Dome ~Laser: 40mm(w) x 15mm(h).  Pad: 50mm(w) x 15mm(h)~0~0~Last created : 26/Aug/16~~~Item + 1 colour pad print (1 colour)~1 position~1 colour~Pad Print~Pad Print~~10~~10~24.19~25~12.94~50~8.82~100~6.80~250~5.22~500~4.84~1000~4.29~2500~3.83~Setup~85~120~Repeat Setup Cost: $50~Pre Production Sample~~$85.00 +$45.00 per colour + $50.00 per colour (if job proceeds)~180~490~240~17.6~500~0.021168~~FREE Freight to SYD, MEL, BNE, GC, CBR for orders where the product component is over $250.00 + GST~http://www.therange.com.au/appa/?180,,,,,,,,,,,,,,,
228~2164~The Range 2017~~~~21M180~Folding Perpetual Calendar~21M180~~Desk & Business/Desk Items | ~Stationery | Diaries & Calendars~Desk |  Business |  Desk Items |  Perpetual |  calendar |  aluminium |  desk |  calendar |  folding |  movable |  month |  plate |  Silver |  alluminium~~0~This aluminium desk calendar folds up for easy transport. Movable month plate serves for any month or year.~Engraves silver~~alluminium~115mm(w) x 85mm(h)~Polybag~180.jpg~180_0005.jpg | 180_0006.jpg | 180_0007.jpg | ~~~~~~~~~Colour Print  |  Full Colour Print  |  Laser Engrave  |  Print with Dome ~Laser: 40mm(w) x 15mm(h).  Pad: 50mm(w) x 15mm(h)~0~0~Last created : 26/Aug/16~~~Item + 2 colour pad print (2 colours)~1 position~2 colour~Pad Print~Pad Print~~10~~10~43.65~25~21.16~50~12.92~100~8.55~250~6.05~500~5.65~1000~4.96~2500~4.39~Setup~140~200~Repeat Setup Cost: $35~Pre Production Sample~~$85.00 +$45.00 per colour + $50.00 per colour (if job proceeds)~180~490~240~17.6~500~0.021168~~FREE Freight to SYD, MEL, BNE, GC, CBR for orders where the product component is over $250.00 + GST~http://www.therange.com.au/appa/?180,,,,,,,,,,,,,,,
229~2164~The Range 2017~~~~21M180~Folding Perpetual Calendar~21M180~~Desk & Business/Desk Items | ~Stationery | Diaries & Calendars~Desk |  Business |  Desk Items |  Perpetual |  calendar |  aluminium |  desk |  calendar |  folding |  movable |  month |  plate |  Silver |  alluminium~~0~This aluminium desk calendar folds up for easy transport. Movable month plate serves for any month or year.~Engraves silver~~alluminium~115mm(w) x 85mm(h)~Polybag~180.jpg~180_0005.jpg | 180_0006.jpg | 180_0007.jpg | ~~~~~~~~~Colour Print  |  Full Colour Print  |  Laser Engrave  |  Print with Dome ~Laser: 40mm(w) x 15mm(h).  Pad: 50mm(w) x 15mm(h)~0~0~Last created : 26/Aug/16~~~Item + Laser Engrave~1 position~Tone on tone~Laser Engrave~Laser Engrave~~10~~10~9.13~25~7.40~50~6.54~100~6.02~250~5.30~500~4.92~1000~4.37~2500~3.83~Setup~75~105~Repeat Setup Cost: $25~Pre Production Sample~~$25~180~490~240~17.6~500~0.021168~~FREE Freight to SYD, MEL, BNE, GC, CBR for orders where the product component is over $250.00 + GST~http://www.therange.com.au/appa/?180,,,,,,,,,,,,,,,
230~2164~The Range 2017~~~~21M185T~Retractable Badge Holder~21M185~~Bags and Conference/Badge Holders | ~Conference & Events | Badge Holders & I.D. Pockets~'Bag |  Bags |  Conference |  Badge Holder |  Retractable |  badge |  holder |  metal |  carabineer |  hooking |  transparent |  colour |  include |  pull |  reel |  with |  24'' |  nylon |  cord |  vinyl |  strap |  metal |  clip |  White |  with |  silver |  rim |  Plastic |  with |  metal |  clip |  and |  nylon |  cord |  & |  vinyl |  strap |  Transparent'~~0~The office companion. Transparent badge holder with metal carabineer hook and retractable cord.~'Features include pull reel  with 24'''' nylon cord and vinyl strap.'~~Plastic with metal clip and nylon cord & vinyl strap~35mm Ø  x 100mm(l)~Polybag~185T.jpg~185BL.jpg | 185-GEN.jpg~185-GEN.jpg~Blue |  Clear~Blue |  Transparent~~~~~~Colour Print  |  Full Colour Print ~Pad: 16mm Ø~0~0~Last created : 26/Aug/16~~~Item + 1 colour pad print (1 colour)~1 position~1 colour~Pad Print~Pad Print~~10~~10~14.79~25~7.53~50~4.97~100~3.68~250~2.80~500~2.58~1000~2.37~2500~2.06~Setup~85~120~Repeat Setup Cost: $50~Pre Production Sample~~$85.00 +$45.00 per colour + $50.00 per colour (if job proceeds)~330~270~470~20.2~1000~0.041877~~FREE Freight to SYD, MEL, BNE, GC, CBR for orders where the product component is over $250.00 + GST~http://www.therange.com.au/appa/?185T,,,,,,,,,,,,,,,
231~2164~The Range 2017~~~~21M185T~Retractable Badge Holder~21M185~~Bags and Conference/Badge Holders | ~Conference & Events | Badge Holders & I.D. Pockets~'Bag |  Bags |  Conference |  Badge Holder |  Retractable |  badge |  holder |  metal |  carabineer |  hooking |  transparent |  colour |  include |  pull |  reel |  with |  24'' |  nylon |  cord |  vinyl |  strap |  metal |  clip |  White |  with |  silver |  rim |  Plastic |  with |  metal |  clip |  and |  nylon |  cord |  & |  vinyl |  strap |  Transparent'~~0~The office companion. Transparent badge holder with metal carabineer hook and retractable cord.~'Features include pull reel  with 24'''' nylon cord and vinyl strap.'~~Plastic with metal clip and nylon cord & vinyl strap~35mm Ø  x 100mm(l)~Polybag~185T.jpg~185BL.jpg | 185-GEN.jpg~185-GEN.jpg~Blue |  Clear~Blue |  Transparent~~~~~~Colour Print  |  Full Colour Print ~Pad: 16mm Ø~0~0~Last created : 26/Aug/16~~~Item + 2 colour pad print (2 colours)~1 position~2 colour~Pad Print~Pad Print~~10~~10~27.25~25~12.72~50~7.59~100~5.03~250~3.36~500~3.08~1000~2.79~2500~2.36~Setup~140~200~Repeat Setup Cost: $35~Pre Production Sample~~$85.00 +$45.00 per colour + $50.00 per colour (if job proceeds)~330~270~470~20.2~1000~0.041877~~FREE Freight to SYD, MEL, BNE, GC, CBR for orders where the product component is over $250.00 + GST~http://www.therange.com.au/appa/?185T,,,,,,,,,,,,,,,
232~2164~The Range 2017~~~~21M186S~Bottle Opener Keyrings~21M186S~~Desk & Business/Keyringss | ~Keyrings | Bottle Opener Keyrings~Desk |  Business |  Keyringss |  Bottle |  opener |  key |  ring |  made |  from |  metal/nickel |  silver |  finish |  Silver |  Metal |  / |  nickel |  silver |  finish~~0~Handy bottle opener fits perfectly onto your Keyrings. Made from metal/nickel silver finish.~Dual function with bottle and can opening features~~Metal / nickel silver finish~65mm(h) x 12mm(w)~Polybag~186S.jpg~186S_0007.jpg | 186S_0011.jpg | ~~~~~~~~~Laser Engrave  |  Print with Dome ~Laser: 38mm(w) x 9mm(h)~0~0~Last created : 26/Aug/16~~~Item + Laser Engrave~1 position~Tone on tone~Laser Engrave~Laser Engrave~~10~~10~7.27~25~5.54~50~4.84~100~4.15~250~3.75~500~3.40~1000~3.18~2500~2.60~Setup~75~105~Repeat Setup Cost: $25~Pre Production Sample~~$25~280~170~390~15~500~0.018564~~FREE Freight to SYD, MEL, BNE, GC, CBR for orders where the product component is over $250.00 + GST~http://www.therange.com.au/appa/?186S,,,,,,,,,,,,,,,
