member_supplier_name~membership_number~catalogue_name~brand_name~label_name~appa_product_code~product_code~product_name~product_code_group~categorisation~category_ /_sub category~Memento Category~additional_keywords~product_tags~discontinued_stock~product_description~description_additional~product_features~product_materials~product_item_size~product_packaging_inner~product_image_file_name~alternate_views_image_file_names~group_image_file_name~colours_available_appa~colours_available_supplier~colour_image_file_names~colour_product_codes~product_sizes~size_images~size_product_code~decoration_options_available~decoration_areas~indent_only~branded~custom_field_1~custom_field_2~custom_field_3~price_decoration_description~decoration position ~decoration color~decoration_type~price_product_code~price_notes~MOQ~IOQ~qty_1~sell_1~qty_2~sell_2~qty_3~sell_3~qty_4~sell_4~qty_5~sell_5~qty_6~sell_6~qty_7~sell_7~qty_8~sell_8~additional_charges_name1~additional_charge_value1~Set-up Charge~additional_charges_notes1~additional_charges_name2~additional_charge_value2~additional_charges_notes2~carton_height~carton_width~carton_depth~carton_weight~carton_qty~carton_cubic~carton_notes~freight_description~product_URL
~~~~~~103M101702~Neo Pen~~Pens~Business/Notebooks~WRITING INSTRUMENTS | PLASTIC PENS~~~No~Clip with a strong magnet which will hold documents or notes on a fridge or any metal surface. ~~~~W 70mm x L 70mm x 33mm.~Loose packed.~100538-0.jpg~~~Clear|White|Red|Blue~~~~~~~Direct Digital~~~~~~~Item + Digital (Full Colour)~1 Position~Full Colour~Direct Digital~~~~~250~4.57~500~4.34~1000~3.95~2500~3.60~5000~3.53~~~~~~~Set Up Charges~0.2~50~~~~~~~~~~~~~
~~~~~~103M106334~Neoprene Double Wine Cooler Bag~~Bags~Bags/Tote Bags~BAGS | WINE CARRIERS~~~No~Clip with a strong magnet which will hold documents or notes on a fridge or any metal surface. ~~~~W 70mm x L 70mm x 33mm.~Loose packed.~100538-0.jpg~~~Clear|White|Red|Blue~~~~~~~Screen Print~~~~~~~Item + 1 Colour Pad Print (1 colour) ~1 Position~1 Colour~Screen Print~~~~~50~1.33~100~1.31~250~1.30~500~1.28~1000~1.22~~~~~~~Set Up Charges~0.4~50~~~~~~~~~~~~~
~~~~~~103M106334~Neoprene Double Wine Cooler Bag~~Bags~Bags/Tote Bags~BAGS | WINE CARRIERS~~~No~Clip with a strong magnet which will hold documents or notes on a fridge or any metal surface. ~~~~W 70mm x L 70mm x 33mm.~Loose packed.~100538-0.jpg~~~Clear|White|Red|Blue~~~~~~~Direct Digital ~~~~~~~Item + Digital (Full Colour)~1 Position~Full Colour~Direct Digital ~~~~~50~3.24~100~3.22~250~3.20~500~3.07~1000~2.95~~~~~~~Set Up Charges~1.5~50~~~~~~~~~~~~~
~~~~~~103M110499~Neoprene Double Wine Cooler Bag - Full C~~Bags~Bags/Wine Carriers~BAGS | WINE CARRIERS~~~No~Convenient carry bag for transporting two bottles of wine while keeping them cool. It is manufactured from neoprene which has excellent insulation properties and features smart Black stitched reinforcing around the handles and opening. Both sides can be branded in full colour at no extra cost.~~~~W 245mm x H 365mm x 10mm.~Loose packed. ~110499-0.jpg~~~~~~~~~~Sublimation~Sublimation Please ask for a printing template.~~~~~~Item + Sublimation Print (Full Colour)~1 Position~Full Colour~Sublimation~~~100~~100~22.82~250~19.51~500~17.51~1000~16.90~2500~15.85~~~~~~~Set Up Charges~0~50~~~0~~~~~~~~~~
~~~~~~103M109350~Neoprene Luggage Gripper~~World Source~World Source/Travel~TRAVEL | ACCESSORIES~~~No~Wrap around grip for luggage handles with a secure Velcro closure. Provides a comfortable grip and ensures luggage identification is easy. A lead time of 10-15 working days applies to this product.~~~~W 140mm x H 152mm. ~Loose packed. ~109350-0.jpg~~~~~~~~~~Screen Print~Screen Print 89mm x 76mm.~~~~~~Item + 1 Colour Screen Print (1 Colour)~1 Position~1 Colour~Screen Print~~~100~~100~3.79~250~3.17~500~2.85~1000~2.66~2500~2.41~~~~~~~Set Up Charges~0~70~~~0~~~~~~~~~~
~~~~~~103M109320~Neoprene Running Belt Bag~~World Source~World Source/Belt Bags~BAGS | LUGGAGE & TRAVEL BAGS~~~No~Neoprene waist bag with an adjustable elastic waist belt which is designed for running, walking or at the gym. Has a large zippered front pocket, two small side pockets and a built in slot for ear buds. A lead time of 10 - 15 working days applies to this product.~~~~W 413mm x H 101mm. ~Loose packed. ~109320-0.jpg~~~~~~~~~~Screen Print~Screen Print 89mm x 38mm.~~~~~~Item + 1 Colour Screen Print (1 Colour)~1 Position~1 Colour~Screen Print~~~50~~50~16.93~100~15.93~250~14.84~500~13.58~1000~12.53~~~~~~~Set Up Charges~0~70~~~0~~~~~~~~~~
~~~~~~103M109341~Neoprene Sunglass Pouch~~World Source~World Source/Sunglasses~EYEWEAR | ACCESSORIES~~~No~Neoprene sleeve for holding sunglasses and reading glasses. The soft microfibre surface will not scratch expensive lenses. A lead time of 10-15 working days applies to this product.~~~~W 89mm x H 171mm. ~Loose packed. ~109341-0.jpg~~~~~~~~~~Screen Print~Screen Print 44mm x 76mm.~~~~~~Item + 1 Colour Screen Print (1 Colour)~1 Position~1 Colour~Screen Print~~~100~~100~3.79~250~3.17~500~2.85~1000~2.66~2500~2.41~~~~~~~Set Up Charges~0~70~~Additional Position~0.53~~~~~~~~~~
~~~~~~103M106332~Neoprene Wine Cooler Bag~~Bags~Bags/Tote Bags~BAGS | WINE CARRIERS~~~No~Clip with a strong magnet which will hold documents or notes on a fridge or any metal surface. ~~~~W 70mm x L 70mm x 33mm.~Loose packed.~100538-0.jpg~~~Clear|White|Red|Blue~~~~~~~Screen Print~~~~~~~Item + 1 Colour Pad Print (1 colour) ~1 Position~1 Colour~Screen Print~~~~~50~4.48~100~3.86~250~3.52~500~3.31~1000~3.24~~~~~~~Set Up Charges~0.4~50~~~~~~~~~~~~~
~~~~~~103M106332~Neoprene Wine Cooler Bag~~Bags~Bags/Tote Bags~BAGS | WINE CARRIERS~~~No~Clip with a strong magnet which will hold documents or notes on a fridge or any metal surface. ~~~~W 70mm x L 70mm x 33mm.~Loose packed.~100538-0.jpg~~~Clear|White|Red|Blue~~~~~~~Direct Digital ~~~~~~~Item + Digital (Full Colour)~1 Position~Full Colour~Direct Digital ~~~~~50~6.38~100~5.76~250~5.35~500~5.08~1000~4.65~~~~~~~Set Up Charges~1.5~50~~~~~~~~~~~~~http://www.trendscollection.co.nz/item/109368
~~~~~~103M110498~Neoprene Wine Cooler Bag - Full Colour~~Bags~Bags/Wine Carriers~BAGS | WINE CARRIERS~~~No~Convenient carry bag for transporting one bottle of wine while keeping it cool. It is manufactured from neoprene which has excellent insulation properties and features smart Black stitched reinforcing around the handles and opening. Both sides can be branded in full colour at no extra cost.~~~~W 120mm x H 365mm x 10mm.~Loose packed. ~110498-0.jpg~~~~~~~~~~Sublimation~Sublimation Please ask for a printing template.~~~~~~Item + Sublimation Print (Full Colour)~1 Position~Full Colour~Sublimation~~~100~~100~13.25~250~11.08~500~9.58~1000~8.29~2500~7.53~~~~~~~Set Up Charges~0~50~~~0~~~~~~~~~~
~~~~~~103M110008~Neva Water Bottle Metal 500ml~~Premium Range~Premium Range/Drinkware~DRINK & WATER BOTTLES | METAL DRINK BOTTLES~~~No~Rugged tote bag with a large gusset which is ideal for carrying heavy products like supermarket shopping. Has reinforced handles and a cardboard base for added strength. Manufactured from 80gsm eco-friendly non-woven material which is able to be recycled.~~~~H 340mm x W 305mm x Gusset 205mm (excludes handles).~Loose packed.~106980-0.jpg~~~White|Red|Blue|Black~~~~~~~Pad Print~~~~~~~Item + 1 Colour Pad Print (1 colour) ~1 Position~1 Colour~Pad Print~~~~~25~17.70~50~17.20~100~16.08~250~15.10~500~13.56~~~~~~~Set Up Charges~0.5~50~~~~~~~~~~~~~
~~~~~~103M110008~Neva Water Bottle Metal 500ml~~Premium Range~Premium Range/Drinkware~DRINK & WATER BOTTLES | METAL DRINK BOTTLES~~~No~Rugged tote bag with a large gusset which is ideal for carrying heavy products like supermarket shopping. Has reinforced handles and a cardboard base for added strength. Manufactured from 80gsm eco-friendly non-woven material which is able to be recycled.~~~~H 340mm x W 305mm x Gusset 205mm (excludes handles).~Loose packed.~106980-0.jpg~~~White|Red|Blue|Black~~~~~~~Laser Engrave~~~~~~~Item + 1 Position Laser Engrave~1 Position~1 Colour~Laser Engrave~~~~~25~20.29~50~19.07~100~17.98~250~16.24~500~14.68~~~~~~~Set Up Charges~2~50~~~~~~~~~~~~~
~~~~~~103M110010~Neva Water Bottle Tritan 450ml~~Premium Range~Premium Range/Drinkware~DRINK & WATER BOTTLES | PLASTIC DRINK BOTTLES~~~No~Rugged tote bag with a large gusset which is ideal for carrying heavy products like supermarket shopping. Has reinforced handles and a cardboard base for added strength. Manufactured from 80gsm eco-friendly non-woven material which is able to be recycled.~~~~H 340mm x W 305mm x Gusset 205mm (excludes handles).~Loose packed.~106980-0.jpg~~~White|Red|Blue|Black~~~~~~~Pad Print~~~~~~~Item + 1 Colour Pad Print (1 colour) ~1 Position~1 Colour~Pad Print~~~~~25~17.70~50~17.20~100~16.08~250~15.10~500~13.56~~~~~~~Set Up Charges~0.5~50~~~~~~~~~~~~~
~~~~~~103M109108~Nevada 5 Panel Heavy Cotton Cap~~Headwear~Headwear/Caps~CAPS & HATS | PANEL CAPS~~~No~Rugged tote bag with a large gusset which is ideal for carrying heavy products like supermarket shopping. Has reinforced handles and a cardboard base for added strength. Manufactured from 80gsm eco-friendly non-woven material which is able to be recycled.~~~~H 340mm x W 305mm x Gusset 205mm (excludes handles).~Loose packed.~106980-0.jpg~~~White|Red|Blue|Black~~~~~~~Screen Printed~~~~~~~Item + 1 Colour Screen Print (1 colour) ~1 Position~1 Colour~Screen Printed~~~~~25~4.22~50~4.13~100~4.05~250~3.82~500~3.61~~~~~~~Set Up Charges~0.3~50~~~~~~~~~~~~~http://www.trendscollection.co.nz/item/104780
~~~~~~103M109108~Nevada 5 Panel Heavy Cotton Cap~~Headwear~Headwear/Caps~CAPS & HATS | PANEL CAPS~~~No~Rugged tote bag with a large gusset which is ideal for carrying heavy products like supermarket shopping. Has reinforced handles and a cardboard base for added strength. Manufactured from 80gsm eco-friendly non-woven material which is able to be recycled.~~~~H 340mm x W 305mm x Gusset 205mm (excludes handles).~Loose packed.~106980-0.jpg~~~White|Red|Blue|Black~~~~~~~Embroidery~~~~~~~Item + 1 Position Embroidery~1 Position~1 Colour~Embroidery~~~~~25~8.03~50~7.94~100~7.85~250~7.24~500~7.16~~~~~~~Set Up Charges~2.5~50~~~~~~~~~~~~~http://www.trendscollection.co.nz/item/104781
~~~~~~103M109108~Nevada 5 Panel Heavy Cotton Cap~~Headwear~Headwear/Caps~CAPS & HATS | PANEL CAPS~~~No~Rugged tote bag with a large gusset which is ideal for carrying heavy products like supermarket shopping. Has reinforced handles and a cardboard base for added strength. Manufactured from 80gsm eco-friendly non-woven material which is able to be recycled.~~~~H 340mm x W 305mm x Gusset 205mm (excludes handles).~Loose packed.~106980-0.jpg~~~White|Red|Blue|Black~~~~~~~Digital Transfer~~~~~~~Item + Digital (Full Colour)~1 Position~Full Colour~Digital Transfer~~~~~25~5.43~50~5.35~100~5.26~250~4.98~500~4.74~~~~~~~Set Up Charges~1~50~~~~~~~~~~~~~http://www.trendscollection.co.nz/item/105803
~~~~~~103M109112~Nevis 6 Panel Sandwich Trim Cap~~Headwear~Headwear/Caps~CAPS & HATS | PANEL CAPS~~~No~Rugged tote bag with a large gusset which is ideal for carrying heavy products like supermarket shopping. Has reinforced handles and a cardboard base for added strength. Manufactured from 80gsm eco-friendly non-woven material which is able to be recycled.~~~~H 340mm x W 305mm x Gusset 205mm (excludes handles).~Loose packed.~106980-0.jpg~~~White|Red|Blue|Black~~~~~~~Embroidery~~~~~~~Item + 1 Position Embroidery~1 Position~1 Colour~Embroidery~~~~~25~8.30~50~8.22~100~8.13~250~7.50~500~7.42~~~~~~~Set Up Charges~2.5~50~~~~~~~~~~~~~
~~~~~~103M107084~Newport Tablet Sleeve~~Technology~Technology/Tablet Cases~TECHNOLOGY | COVERS AND SLEEVES~~~No~Clip with a strong magnet which will hold documents or notes on a fridge or any metal surface. ~~~~W 70mm x L 70mm x 33mm.~Loose packed.~100538-0.jpg~~~Clear|White|Red|Blue~~~~~~~Pad Print~~~~~~~Item + 1 Colour Pad Print (1 colour) ~1 Position~1 Colour~Pad Print~~~~~100~10.13~250~9.61~500~8.73~1000~7.94~2500~7.78~~~~~~~Set Up Charges~0.8~50~~~~~~~~~~~~~
~~~~~~103M107084~Newport Tablet Sleeve~~Technology~Technology/Tablet Cases~TECHNOLOGY | COVERS AND SLEEVES~~~No~Clip with a strong magnet which will hold documents or notes on a fridge or any metal surface. ~~~~W 70mm x L 70mm x 33mm.~Loose packed.~100538-0.jpg~~~Clear|White|Red|Blue~~~~~~~Laser Engrave~~~~~~~Item + 1 Position Engrave~1 Position~1 Colour~Laser Engrave~~~~~100~10.80~250~10.26~500~9.33~1000~8.50~2500~8.33~~~~~~~Set Up Charges~1.2~50~~~~~~~~~~~~~http://www.trendscollection.co.nz/item/109344
~~~~~~103M107084~Newport Tablet Sleeve~~Technology~Technology/Tablet Cases~TECHNOLOGY | COVERS AND SLEEVES~~~~~~~~~~~~~~~~~~~~Direct Digial~~~~~~~Item + Digital (Full Colour)~1 Position~Full Colour~Direct Digial~~~~~100~12.13~250~11.55~500~10.53~1000~9.61~2500~9.44~~~~~~~Set Up Charges~2~50~~~~~~~~~~~~~
~~~~~~103M109977~Nexus Elite Multifunction Pen~~Pens~Pens/Pens - Plastic~WRITING INSTRUMENTS | PLASTIC PENS~~~No~Rugged tote bag with a large gusset which is ideal for carrying heavy products like supermarket shopping. Has reinforced handles and a cardboard base for added strength. Manufactured from 80gsm eco-friendly non-woven material which is able to be recycled.~~~~H 340mm x W 305mm x Gusset 205mm (excludes handles).~Loose packed.~106980-0.jpg~~~White|Red|Blue|Black~~~~~~~Pad Print~~~~~~~Item + 1 Colour Pad Print (1 colour) ~1 Position~1 Colour~Pad Print~~~~~250~1.23~500~1.19~1000~1.12~2500~1.05~5000~0.94~~~~~~~Set Up Charges~0.06~50~~~~~~~~~~~~~
~~~~~~103M109975~Nexus Multifunction Pen - Black Barrels~~Pens~Pens/Pens - Plastic~WRITING INSTRUMENTS | PLASTIC PENS~~~No~Rugged tote bag with a large gusset which is ideal for carrying heavy products like supermarket shopping. Has reinforced handles and a cardboard base for added strength. Manufactured from 80gsm eco-friendly non-woven material which is able to be recycled.~~~~H 340mm x W 305mm x Gusset 205mm (excludes handles).~Loose packed.~106980-0.jpg~~~White|Red|Blue|Black~~~~~~~Pad Print~~~~~~~Item + 1 Colour Pad Print (1 colour) ~1 Position~1 Colour~Pad Print~~~~~250~1.12~500~1.09~1000~1.02~2500~0.95~5000~0.85~~~~~~~Set Up Charges~0.06~50~~~~~~~~~~~~~
~~~~~~103M109976~Nexus Multifunction Pen - Colour Barrels~~Pens~Pens/Pens - Plastic~WRITING INSTRUMENTS | PLASTIC PENS~~~No~Rugged tote bag with a large gusset which is ideal for carrying heavy products like supermarket shopping. Has reinforced handles and a cardboard base for added strength. Manufactured from 80gsm eco-friendly non-woven material which is able to be recycled.~~~~H 340mm x W 305mm x Gusset 205mm (excludes handles).~Loose packed.~106980-0.jpg~~~White|Red|Blue|Black~~~~~~~Pad Print~~~~~~~Item + 1 Colour Pad Print (1 colour) ~1 Position~1 Colour~Pad Print~~~~~250~1.12~500~1.09~1000~1.02~2500~0.95~5000~0.85~~~~~~~Set Up Charges~0.06~50~~~~~~~~~~~~~
~~~~~~103M107922~Nimbus Umbrella~~Leisure~Leisure/Umbrellas~UMBRELLAS | GOLF UMBRELLA~~~No~Rugged tote bag with a large gusset which is ideal for carrying heavy products like supermarket shopping. Has reinforced handles and a cardboard base for added strength. Manufactured from 80gsm eco-friendly non-woven material which is able to be recycled.~~~~H 340mm x W 305mm x Gusset 205mm (excludes handles).~Loose packed.~106980-0.jpg~~~White|Red|Blue|Black~~~~~~~Screen Print per Panel~~~~~~~Item + 1 Colour Pad Print (1 colour) ~1 Position~1 Colour~Screen Print per Panel~~~~~25~10.85~50~10.64~100~10.05~250~9.53~500~8.66~~~~~~~Set Up Charges~1~50~~~~~~~~~~~~~
~~~~~~103M107922~Nimbus Umbrella~~Leisure~Leisure/Umbrellas~UMBRELLAS | GOLF UMBRELLA~~~No~Rugged tote bag with a large gusset which is ideal for carrying heavy products like supermarket shopping. Has reinforced handles and a cardboard base for added strength. Manufactured from 80gsm eco-friendly non-woven material which is able to be recycled.~~~~H 340mm x W 305mm x Gusset 205mm (excludes handles).~Loose packed.~106980-0.jpg~~~White|Red|Blue|Black~~~~~~~Direct Transfer per Panel~~~~~~~Item + Digital Transfer (Full Colour)~1 Position~Full Colour~Direct Transfer per Panel~~~~~25~13.10~50~12.89~100~12.22~250~11.63~500~10.60~~~~~~~Set Up Charges~2.3~50~~~~~~~~~~~~~
~~~~~~103M107922~Nimbus Umbrella~~Leisure~Leisure/Umbrellas~UMBRELLAS | GOLF UMBRELLA~~~No~Rugged tote bag with a large gusset which is ideal for carrying heavy products like supermarket shopping. Has reinforced handles and a cardboard base for added strength. Manufactured from 80gsm eco-friendly non-woven material which is able to be recycled.~~~~H 340mm x W 305mm x Gusset 205mm (excludes handles).~Loose packed.~106980-0.jpg~~~White|Red|Blue|Black~~~~~~~Sublimation per Panel~~~~~~~Item + Sublimated (Full Colour)~1 Position~Full Colour~Sublimation per Panel~~~~~25~11.71~50~11.50~100~10.88~250~10.34~500~9.40~~~~~~~Set Up Charges~1.5~50~~~~~~~~~~~~~
~~~~~~103M107691~Nitro Bluetooth Speaker~~Technology~Technology/Speakers~TECHNOLOGY | SPEAKERS~~~No~Rugged tote bag with a large gusset which is ideal for carrying heavy products like supermarket shopping. Has reinforced handles and a cardboard base for added strength. Manufactured from 80gsm eco-friendly non-woven material which is able to be recycled.~~~~H 340mm x W 305mm x Gusset 205mm (excludes handles).~Loose packed.~106980-0.jpg~~~White|Red|Blue|Black~~~~~~~Pad Print~~~~~~~Item + 1 Colour Pad Print (1 colour) ~1 Position~1 Colour~Pad Print~~~~~10~30.10~25~29.24~50~27.33~100~25.65~250~23.03~~~~~~~Set Up Charges~0.4~50~~~~~~~~~~~~~
~~~~~~103M109678~No 1 Key Light~~World Source~World Source/Stylus Pens~KEYRINGS | TORCH~~~No~Rugged tote bag with a large gusset which is ideal for carrying heavy products like supermarket shopping. Has reinforced handles and a cardboard base for added strength. Manufactured from 80gsm eco-friendly non-woven material which is able to be recycled.~~~~H 340mm x W 305mm x Gusset 205mm (excludes handles).~Loose packed.~106980-0.jpg~~~White|Red|Blue|Black~~~~~~~Screen Print~~~~~~~Item + 1 Colour Screen Print (1 colour) ~1 Position~1 Colour~Screen Print~~~~~250~2.34~500~2.05~1000~1.89~2500~1.69~5000~1.56~~~~~~~Set Up Charges~0~70~~~~~~~~~~~~~
~~~~~~103M109678~No 1 Key Light~~World Source~World Source/Stylus Pens~KEYRINGS | TORCH~~~No~Rugged tote bag with a large gusset which is ideal for carrying heavy products like supermarket shopping. Has reinforced handles and a cardboard base for added strength. Manufactured from 80gsm eco-friendly non-woven material which is able to be recycled.~~~~H 340mm x W 305mm x Gusset 205mm (excludes handles).~Loose packed.~106980-0.jpg~~~White|Red|Blue|Black~~~~~~~Direct Digital~~~~~~~Item + 1 Digital (Full Colour)~1 Position~Full Colour~Direct Digital~~~~~250~2.89~500~2.58~1000~2.40~2500~2.17~5000~2.00~~~~~~~Set Up Charges~0.32~70~~~~~~~~~~~~~http://www.trendscollection.co.nz/item/100306
~~~~~~103M105955~Nomad Drink Bottle -  Full Colour~~Drinkware~Drinkware/Drink Bottles~DRINK & WATER BOTTLES | METAL DRINK BOTTLES~~~No~750ml food grade stainless steel drink bottle which is BPA free and has a choice of three different lid styles. Designed specifically for stunning, diswasher safe, full colour wrap around branding. <br><br><b>Eco Safe: </b> Stainless steel does not require a plastic liner ensuring a chemical and odour free beverage. Has an indefinite life span which keeps your logo in the public arena longer and also helps to limit the use of disposable plastic bottles that can end up polluting the environment. All materials used are recyclable and BPA free. ~~~~Dia 75mm x H 275mm.~Loose packed or an optional gift box. ~105955-0.jpg~~~Silver|White|Yellow|Orange|Red|Bright Green|Green|Light Blue|Blue|Purple|Black~~~~~~~Sublimation Print~Sublimation Print 165mm x 220mm.~~~~~~Item + Full Colour Print~1 Position~Full Colour~Sublimation Print~~~50~~50~17.13~100~16.00~250~15.00~500~13.46~1000~12.08~~~~~~~Set Up Charges~0~50~~Carabineer~0.3~~~~~~~~~~
~~~~~~103M106210~Nomad Drink Bottle - Translucent~~Drinkware~Drinkware/Drink Bottles~DRINK & WATER BOTTLES | PLASTIC DRINK BOTTLES~~~No~Clip with a strong magnet which will hold documents or notes on a fridge or any metal surface. ~~~~W 70mm x L 70mm x 33mm.~Loose packed.~100538-0.jpg~~~Clear|White|Red|Blue~~~~~~~Pad Print~~~~~~~Item + 1 Colour Pad Print (1 colour) ~1 Position~1 Colour~Pad Print~~~~~48~7.27~96~7.09~192~6.67~384~6.29~768~5.68~~~~~~~Set Up Charges~0.4~50~~~~~~~~~~~~~
~~~~~~103M105286~Nomad Eco Safe Drink Bottle~~Drinkware~Drinkware/Drink Bottles~DRINK & WATER BOTTLES | METAL DRINK BOTTLES~~~No~Retractable brass barrel ball pen with a soft touch rubber lacquered grip. Has a Black ink TRENDS Premium Extra Large Volume refill with 1200 metres of writing ink. Blue ink is available for an extra charge and the barrel laser engraves to a brass colour.~~~~Dia 13mm x L 138.5mm x 16mm(includes clip).~Loose packed or an optional presentation box or sleeve.~100967-0.jpg~~~Silver|Blue|Black~~~~~~~Pad Print~~~~~~~Item + 1 Colour Pad Print (1 colour)~1 Position~1 Colour~Pad Print~~~~~50~8.74~100~8.56~250~7.82~500~7.66~1000~6.95~~~~~~~Set Up Charges~0.4~50~~~~~~~~~~~~~
~~~~~~103M105286~Nomad Eco Safe Drink Bottle~~Drinkware~Drinkware/Drink Bottles~DRINK & WATER BOTTLES | METAL DRINK BOTTLES~~~No~Retractable brass barrel ball pen with a soft touch rubber lacquered grip. Has a Black ink TRENDS Premium Extra Large Volume refill with 1200 metres of writing ink. Blue ink is available for an extra charge and the barrel laser engraves to a brass colour.~~~~Dia 13mm x L 138.5mm x 16mm(includes clip).~Loose packed or an optional presentation box or sleeve.~100967-0.jpg~~~Silver|Blue|Black~~~~~~~Laser Engraving~~~~~~~Item + Laser Engraving~1 Position~1 Colour~Laser Engraving~~~~~50~9.77~100~9.25~250~8.79~500~8.00~1000~7.29~~~~~~~Set Up Charges~1~50~~~~~~~~~~~~~
~~~~~~103M109450~Non Woven Wallet Badge and ID Holder~~World Source~World Source/Wallets & Coin Pouches~BAGS | WALLETS & COIN POUCHES~~~No~80 gsm non woven badge holder with a neck cord which has a breakaway safety clip. Has a clear 127 mm x 114 mm plastic badge window, a business card pocket and two pen loops.  A lead time of 10-15 working days applies to this product.~~~~W 140mm x H 209mm. ~Loose packed. ~109450-0.jpg~~~~~~~~~~Screen Print~Screen Print 63mm x 25mm.~~~~~~Item + 1 Colour Screen Print (1 Colour)~1 Position~1 Colour~Screen Print~~~100~~100~4.97~250~4.18~500~3.85~1000~3.76~2500~3.18~~~~~~~Set Up Charges~0~50~~~0~~~~~~~~~~
~~~~~~103M107668~Nordic Cooler Bag~~Bags~Bags/Cooler Bags~BAGS | COOLER BAGS~~~No~Rugged tote bag with a large gusset which is ideal for carrying heavy products like supermarket shopping. Has reinforced handles and a cardboard base for added strength. Manufactured from 80gsm eco-friendly non-woven material which is able to be recycled.~~~~H 340mm x W 305mm x Gusset 205mm (excludes handles).~Loose packed.~106980-0.jpg~~~White|Red|Blue|Black~~~~~~~Pad Print~~~~~~~Item + 1 Colour Pad Print (1 colour) ~1 Position~1 Colour~Pad Print~~~~~25~19.10~25~18.67~50~17.57~100~16.60~250~15.01~~~~~~~Set Up Charges~0.4~50~~~~~~~~~~~~~http://www.trendscollection.co.nz/item/109728
~~~~~~103M107668~Nordic Cooler Bag~~Bags~Bags/Cooler Bags~BAGS | COOLER BAGS~~~No~Rugged tote bag with a large gusset which is ideal for carrying heavy products like supermarket shopping. Has reinforced handles and a cardboard base for added strength. Manufactured from 80gsm eco-friendly non-woven material which is able to be recycled.~~~~H 340mm x W 305mm x Gusset 205mm (excludes handles).~Loose packed.~106980-0.jpg~~~White|Red|Blue|Black~~~~~~~Direct Digital ~~~~~~~Item + Digital (Full Colour)~1 Position~Full Colour~Direct Digital ~~~~~25~21.87~25~21.43~50~20.23~100~19.18~250~17.40~~~~~~~Set Up Charges~2~50~~~~~~~~~~~~~http://www.trendscollection.co.nz/item/109415
~~~~~~103M107668~Nordic Cooler Bag~~Bags~Bags/Cooler Bags~BAGS | COOLER BAGS~~~No~Rugged tote bag with a large gusset which is ideal for carrying heavy products like supermarket shopping. Has reinforced handles and a cardboard base for added strength. Manufactured from 80gsm eco-friendly non-woven material which is able to be recycled.~~~~H 340mm x W 305mm x Gusset 205mm (excludes handles).~Loose packed.~106980-0.jpg~~~White|Red|Blue|Black~~~~~~~Embroidery~~~~~~~Item + 1 Position Embroidery~1 Position~1 Colour~Embroidery~~~~~25~23.60~25~23.16~50~21.90~100~20.79~250~18.90~~~~~~~Set Up Charges~3~50~~~~~~~~~~~~~
~~~~~~103M109941~Notebook Water Bottle~~Drinkware~Drinkware/Drink Bottles~DRINK & WATER BOTTLES | PLASTIC DRINK BOTTLES~~~No~Rugged tote bag with a large gusset which is ideal for carrying heavy products like supermarket shopping. Has reinforced handles and a cardboard base for added strength. Manufactured from 80gsm eco-friendly non-woven material which is able to be recycled.~~~~H 340mm x W 305mm x Gusset 205mm (excludes handles).~Loose packed.~106980-0.jpg~~~White|Red|Blue|Black~~~~~~~Pad Print~~~~~~~Item + 1 Colour Pad Print (1 colour) ~1 Position~1 Colour~Pad Print~~~~~50~6.78~100~6.64~250~6.27~500~5.94~1000~5.38~~~~~~~Set Up Charges~0.3~50~~~~~~~~~~~~~
~~~~~~103M109941~Notebook Water Bottle~~Drinkware~Drinkware/Drink Bottles~DRINK & WATER BOTTLES | PLASTIC DRINK BOTTLES~~~No~Rugged tote bag with a large gusset which is ideal for carrying heavy products like supermarket shopping. Has reinforced handles and a cardboard base for added strength. Manufactured from 80gsm eco-friendly non-woven material which is able to be recycled.~~~~H 340mm x W 305mm x Gusset 205mm (excludes handles).~Loose packed.~106980-0.jpg~~~White|Red|Blue|Black~~~~~~~Direct Digital~~~~~~~Item + 1 Digital (Full Colour)~1 Position~Full Colour~Direct Digital~~~~~50~7.99~100~7.85~250~7.19~500~7.06~1000~6.43~~~~~~~Set Up Charges~1~50~~~~~~~~~~~~~
~~~~~~103M110500~Notebook with Calculator~~Business~Business/Notebooks~STATIONERY | NOTEBOOKS & JOURNALS~~~No~Rugged tote bag with a large gusset which is ideal for carrying heavy products like supermarket shopping. Has reinforced handles and a cardboard base for added strength. Manufactured from 80gsm eco-friendly non-woven material which is able to be recycled.~~~~H 340mm x W 305mm x Gusset 205mm (excludes handles).~Loose packed.~106980-0.jpg~~~White|Red|Blue|Black~~~~~~~Pad Print~~~~~~~Item + 1 Colour Pad Print (1 colour) ~1 Position~1 Colour~Pad Print~~~~~25~10.64~50~10.38~100~9.75~250~9.19~500~8.30~~~~~~~Set Up Charges~0.35~50~~~~~~~~~~~~~http://www.trendscollection.co.nz/item/109657
