member_supplier_name~membership_number~catalogue_name~brand_name~label_name~appa_product_code~product_code~product_name~product_code_group~categorisation~category_ /_sub category~Memento Category~additional_keywords~product_tags~discontinued_stock~product_description~description_additional~product_features~product_materials~product_item_size~product_packaging_inner~product_image_file_name~alternate_views_image_file_names~group_image_file_name~colours_available_appa~colours_available_supplier~colour_image_file_names~colour_product_codes~product_sizes~size_images~size_product_code~decoration_options_available~decoration_areas~indent_only~branded~custom_field_1~custom_field_2~custom_field_3~price_decoration_description~decoration position ~decoration color~decoration_type~price_product_code~price_notes~MOQ~IOQ~qty_1~sell_1~qty_2~sell_2~qty_3~sell_3~qty_4~sell_4~qty_5~sell_5~qty_6~sell_6~qty_7~sell_7~qty_8~sell_8~additional_charges_name1~additional_charge_value1~Set-up Charge~additional_charges_notes1~additional_charges_name2~additional_charge_value2~additional_charges_notes2~carton_height~carton_width~carton_depth~carton_weight~carton_qty~carton_cubic~carton_notes~freight_description~product_URL
346~~Headwear Stock Grace Collection Products Catalogue V21~~~~14MAH082~Madison Cap ~~~~Caps & Hats | Caps~~~NO~~~~Heavy Brushed Cotton~~~AH082.jpg~~~~Black-Red, Black-White, Bottle-Gold, Navy-Red, Navy-White, Royal-Gold~~~~~~~~~~~~~~1 Position~Medium~Embroidery~~~~~25~12.28~50~10.12~100~9.25~250~8.71~~~~~~~~~~~75.00~~~~~~~~~~~~~
347~~Headwear Stock Grace Collection Products Catalogue V22~~~~14MAH085~Merlin Cap~~~~Caps & Hats | Caps~~~NO~~~~Heavy Brushed Cotton~~~AH085.jpg~~~~Royal-White-Navy, Black-White-Orange, Black-White-Red, Bottle-White-Gold, Charcoal-White-Black, Navy-White-Sky, Navy-White-Red, Royal-White-Black~~~~~~~~~~~~~~1 Position~Medium~Embroidery~~~~~25~11.94~50~9.77~100~8.92~250~8.39~~~~~~~~~~~75.00~~~~~~~~~~~~~
348~~Headwear Stock Grace Collection Products Catalogue V23~~~~14MAH087~Cassia~~~~Caps & Hats | Caps~~~NO~~~~Heavy Brushed Cotton~~~AH087.jpg~~~~Aussie Gold, Royal, Black, White~~~~~~~~~~~~~~1 Position~Medium~Embroidery~~~~~25~13.58~50~11.42~100~10.50~250~9.92~~~~~~~~~~~75.00~~~~~~~~~~~~~
349~~Headwear Stock Grace Collection Products Catalogue V24~~~~14MAH095~HBC Rotated Panel Cap~~~~Caps & Hats | Caps~~~NO~~~~Heavy Brushed Cotton~~~AH095.jpg~~~~Black-Gold, Black-Red, Black-White, Bottle-Gold, Natural-Navy, Navy-Gold, Navy-Red, Navy-White, Royal-White, Red-White~~~~~~~~~~~~~~1 Position~Medium~Embroidery~~~~~25~11.42~50~9.26~100~8.42~250~7.90~~~~~~~~~~~75.00~~~~~~~~~~~~~
350~~Headwear Stock Grace Collection Products Catalogue V25~~~~14MAH097~Acrylic Two-Tone Beanie~~~~Caps & Hats | Beanies~~~NO~~~~100% Acrylic~~~AH097.jpg~~~~Black, Navy, Navy-White, Navy-Gold, Navy-Sky, Black-Red, Royal-Black, Grey-Black~~~~~~~~~~~~~~1 Position~Medium~Embroidery~~~~~25~10.81~50~8.65~100~8.13~250~7.34~~~~~~~~~~~75.00~~~~~~~~~~~~~
351~~Headwear Stock Grace Collection Products Catalogue V26~~~~14MAH123~Bullshorn~~~~Caps & Hats | Caps~~~NO~~~~Heavy Brushed Cotton~~~AH123.jpg~~~~White-Black, Black-Gold, Navy-White~~~~~~~~~~~~~~1 Position~Medium~Embroidery~~~~~25~12.02~50~9.86~100~9.00~250~8.47~~~~~~~~~~~75.00~~~~~~~~~~~~~
352~~Headwear Stock Grace Collection Products Catalogue V27~~~~14MAH125~PET/Cotton Cap~~~~Caps & Hats | Caps~~~NO~~~~PET/ Cotton~~~AH125_A.jpg, AH125_B.jpg ~~~~Royal, Black, Navy, White~~~~~~~~~~~~~~1 Position~Medium~Embroidery~~~~~25~13.58~50~11.42~100~10.50~250~9.92~~~~~~~~~~~75.00~~~~~~~~~~~~~
353~~Headwear Stock Grace Collection Products Catalogue V28~~~~14MAH126~PET/Cotton Sandwich Cap~~~~Caps & Hats | Caps~~~NO~~~~PET/ Cotton~~~AH126_A.jpg, AH126_B.jpg~~~~Royal-White, Black-White, Navy-White, White-Navy~~~~~~~~~~~~~~1 Position~Medium~Embroidery~~~~~25~13.84~50~11.68~100~10.75~250~10.16~~~~~~~~~~~75.00~~~~~~~~~~~~~
354~~Headwear Stock Grace Collection Products Catalogue V29~~~~14MAH127~Organic Cotton Sandwich Cap~~~~Caps & Hats | Caps~~~NO~~~~Organic Cotton~~~AH127_A.jpg, AH127_B.jpg~~~~Black-White, Navy-White, White-Navy~~~~~~~~~~~~~~1 Position~Medium~Embroidery~~~~~25~15.14~50~12.98~100~12.00~250~11.37~~~~~~~~~~~75.00~~~~~~~~~~~~~
355~~Headwear Stock Grace Collection Products Catalogue V30~~~~14MAH128~Organic Cotton Cap~~~~Caps & Hats | Caps~~~NO~~~~Organic Cotton~~~AH128_A.jpg, AH128_B.jpg~~~~Black, Navy, White~~~~~~~~~~~~~~1 Position~Medium~Embroidery~~~~~25~14.88~50~12.72~100~11.75~250~11.13~~~~~~~~~~~75.00~~~~~~~~~~~~~
356~~Headwear Stock Grace Collection Products Catalogue V31~~~~14MAH129~Enzyme Washed Cap with Sandwich~~~~Caps & Hats | Caps~~~NO~~~~100% Washed Cotton~~~AH129_A.jpg, AH129_B.jpg.jpg~~~~Black-Khaki, Navy-Khaki, Red-Navy, Khaki-Navy~~~~~~~~~~~~~~1 Position~Medium~Embroidery~~~~~25~12.98~50~10.81~100~9.92~250~9.35~~~~~~~~~~~75.00~~~~~~~~~~~~~
357~~Headwear Stock Grace Collection Products Catalogue V32~~~~14MAH130~Enzyme Washed Cap~~~~Caps & Hats | Caps~~~NO~~~~100% Washed Cotton~~~AH130.jpg~~~~Black, Navy, Khaki, Bottle, Red, Orange~~~~~~~~~~~~~~1 Position~Medium~Embroidery~~~~~25~12.63~50~10.47~100~9.58~250~9.03~~~~~~~~~~~75.00~~~~~~~~~~~~~
358~~Headwear Stock Grace Collection Products Catalogue V33~~~~14MAH131~Asphalt Cap~~~~Caps & Hats | Caps~~~NO~~~~Heavy Brushed Cotton~~~AH131.jpg~~~~Red, Black, Navy, Royal~~~~~~~~~~~~~~1 Position~Medium~Embroidery~~~~~25~14.62~50~12.46~100~11.50~250~10.89~~~~~~~~~~~75.00~~~~~~~~~~~~~
359~~Headwear Stock Grace Collection Products Catalogue V34~~~~14MAH133~Boa~~~~Caps & Hats | Caps~~~NO~~~~Heavy Brushed Cotton~~~AH133.jpg~~~~Dark Grey-White-Black, Black-White- Aussie Gold, Royal-White-black, Navy-White-Sky~~~~~~~~~~~~~~1 Position~Medium~Embroidery~~~~~25~15.22~50~13.06~100~12.08~250~11.45~~~~~~~~~~~75.00~~~~~~~~~~~~~
360~~Headwear Stock Grace Collection Products Catalogue V35~~~~14MAH134~Snap~~~~Caps & Hats | Caps~~~NO~~~~Classic Poly Twill with mesh backing~~~AH134.jpg~~~~White-Navy, White-Black, White-Pink, Red-Black, Royal-black, Grey-Black, Black, Navy~~~~~~~~~~~~~~1 Position~Medium~Embroidery~~~~~25~11.07~50~8.91~100~8.39~250~7.58~~~~~~~~~~~75.00~~~~~~~~~~~~~
361~~Headwear Stock Grace Collection Products Catalogue V36~~~~14MAH138~Quantum~~~~Caps & Hats | Caps~~~NO~~~~Heavy Brushed Cotton~~~AH138.jpg~~~~Black-White-Red, Black-Dark Grey-White, Navy-Sky-White~~~~~~~~~~~~~~1 Position~Medium~Embroidery~~~~~25~13.49~50~11.33~100~10.42~250~9.84~~~~~~~~~~~75.00~~~~~~~~~~~~~
362~~Headwear Stock Grace Collection Products Catalogue V37~~~~14MAH139~Snap (kids Size)~~~~Caps & Hats | Caps~~~NO~~~~Classic Poly Twill with mesh backing~~~AH139.jpg~~~~White-Navy, White-Black, White-Pink, Red-Black, Royal-black, Grey-Black, Black, Navy~~~~~~~~~~~~~~1 Position~Medium~Embroidery~~~~~25~11.07~50~8.91~100~8.39~250~7.58~~~~~~~~~~~75.00~~~~~~~~~~~~~
363~~Headwear Stock Grace Collection Products Catalogue V38~~~~14MAH140~Sports Polymesh Cap~~~~Caps & Hats | Caps~~~NO~~~~Polymesh~~~AH140.jpg~~~~Black, Navy, White~~~~~~~~~~~~~~1 Position~Medium~Embroidery~~~~~25~12.54~50~10.38~100~9.50~250~8.95~~~~~~~~~~~75.00~~~~~~~~~~~~~
364~~Headwear Stock Grace Collection Products Catalogue V39~~~~14MAH142~Mamba~~~~Caps & Hats | Caps~~~NO~~~~Classic Poly Twill   ~~~AH142.jpg~~~~Digital Camo Green, Digital Camo Grey, Camo Army Green, Camo Army Grey, Navy-Aussie Flag~~~~~~~~~~~~~~1 Position~Medium~Embroidery~~~~~25~11.94~50~9.77~100~8.92~250~8.39~~~~~~~~~~~75.00~~~~~~~~~~~~~
365~~Headwear Stock Grace Collection Products Catalogue V40~~~~14MAH143~Mamba~~~~Caps & Hats | Caps~~~NO~~~~Classic Poly Twill   ~~~AH142.jpg~~~~Fluro Green-Black, Fluro Orange- Black, Black, Navy, White~~~~~~~~~~~~~~1 Position~Medium~Embroidery~~~~~25~11.42~50~9.26~100~8.42~250~7.90~~~~~~~~~~~75.00~~~~~~~~~~~~~
366~~Headwear Stock Grace Collection Products Catalogue V41~~~~14MAH143~Kiran~~~~Caps & Hats | Caps~~~NO~~~~Heavy Brushed Cotton~~~AH143.jpg~~~~White-Dark Grey-Black, Black-White-Red, Navy-White-Sky~~~~~~~~~~~~~~1 Position~Medium~Embroidery~~~~~25~12.98~50~10.81~100~9.92~250~9.35~~~~~~~~~~~75.00~~~~~~~~~~~~~
367~~Headwear Stock Grace Collection Products Catalogue V42~~~~14MAH145~Summit Cap~~~~Caps & Hats | Caps~~~NO~~~~Microfibre/Mesh Knit~~~AH145.jpg~~~~White-Black, Navy-White, Black-Orange, Black-Red~~~~~~~~~~~~~~1 Position~Medium~Embroidery~~~~~25~12.80~50~10.64~100~9.75~250~9.19~~~~~~~~~~~75.00~~~~~~~~~~~~~
368~~Headwear Stock Grace Collection Products Catalogue V43~~~~14MAH150~PQ Mesh Plain Sandwich Design Cap~~~~Caps & Hats | Caps~~~NO~~~~PQ Mesh~~~AH150.jpg~~~~Black, Maroon, Red, Royal, Navy, White, Fluro Orange, Fluro Yellow, Black-Red, Navy-White, Fluro Orange-Black, Fluro Yellow-Black~~~~~~~~~~~~~~1 Position~Medium~Embroidery~~~~~25~12.80~50~10.64~100~9.75~250~9.19~~~~~~~~~~~75.00~~~~~~~~~~~~~
369~~Headwear Stock Grace Collection Products Catalogue V44~~~~14MAH152~Ascent~~~~Caps & Hats | Caps~~~NO~~~~Heavy Brushed Cotton~~~AH152.jpg~~~~Black-White-Hot Pink, Beige-White-Black, Charcoal-White-Black, Navy-White-Dark Grey, Royal-White-Gold~~~~~~~~~~~~~~1 Position~Medium~Embroidery~~~~~25~13.75~50~11.59~100~10.67~250~10.08~~~~~~~~~~~75.00~~~~~~~~~~~~~
370~~Headwear Stock Grace Collection Products Catalogue V45~~~~14MAH153~Corus Cap~~~~Caps & Hats | Caps~~~NO~~~~Premium Heathered Fabric with Comfort Mesh~~~AH153.jpg~~~~Navy, Marble, Black, Grey, Red, Royal~~~~~~~~~~~~~~1 Position~Medium~Embroidery~~~~~25~15.40~50~13.23~100~12.25~250~11.61~~~~~~~~~~~75.00~~~~~~~~~~~~~
371~~Headwear Stock Grace Collection Products Catalogue V46~~~~14MAH155~Heavy Cotton Spandex Fitted Cap~~~~Caps & Hats | Caps~~~NO~~~~Heavy Cotton Spandex~~~AH155.jpg~~~~Black, Red, Royal, White, Navy~~~~~~~~~~~~~~1 Position~Medium~Embroidery~~~~~25~14.19~50~12.02~100~11.08~250~10.48~~~~~~~~~~~75.00~~~~~~~~~~~~~
