member_supplier_name,membership_number,catalogue_name,brand_name,label_name,appa_product_code,product_code,product_name,product_code_group,categorisation,category_ /_sub category,Memento Category,additional_keywords,product_tags,discontinued_stock,product_description,description_additional,product_features,product_materials,product_item_size,product_packaging_inner,product_image_file_name,alternate_views_image_file_names,group_image_file_name,colours_available_appa,colours_available_supplier,colour_image_file_names,colour_product_codes,product_sizes,size_images,size_product_code,decoration_options_available,decoration_areas,indent_only,branded,custom_field_1,custom_field_2,custom_field_3,price_decoration_description,decoration position ,decoration color,decoration_type,price_product_code,price_notes,MOQ,IOQ,qty_1,sell_1,qty_2,sell_2,qty_3,sell_3,qty_4,sell_4,qty_5,sell_5,qty_6,sell_6,qty_7,sell_7,qty_8,sell_8,additional_charges_name1,additional_charge_value1,Set-up Charge,additional_charges_notes1,additional_charges_name2,additional_charge_value2,additional_charges_notes2,carton_height,carton_width,carton_depth,carton_weight,carton_qty,carton_cubic,carton_notes,freight_description,product_URL
211,,,,,,80MWH002,Hurricane City,,,,Umbrellas | Compact Umbrella,,,,The best folding umbrella on the market.  3 section frame to make it compact for glove box or hand bag. The latest designed full fiberglass windproof frame with vented canopy. Auto open and close operation with safety close feature that makes it easy to u,,,3 section steel shaft|Fiberglass Ribs|Rubberised Handle|vented,,,WH002_BK.jpg,,,,Black|Black with Cyan highlights|Black with Red highlights|Navy,,,,,,Screen Print|Digital Print,200mm wide x 100mm High approx.,,,,,,"Item + 2 Col, 2 Panel Print",2 Position,2 Colour,Screen Print,2 Colour 2 Panel Print,,,,25,31.23,100,28.63,250,25.49,500,22.92,,,,,,,,,,Set Up,200,,,,,,,,,,,,,
213,,,,,,80MWL0032,Dew Drop,,,,Umbrellas | Compact Umbrella,,,,Hi quality folder with textured handle.  Realistic rain drops on the handle gives this umbrella a stunning look. A perfect unisex folder with a difference.,,,"3-section steel shaft|steel/fibreglass ribs|matching coloured plastic handle with ""raindrops""",,,WL0032_Black.jpg,,,,Black|Purple|Navy|Cyan,,,,,,Screen Print|Digital Print,200mm wide x 100mm high approx.,,,,,,"Item + 1 Col, 1 Panel Print",1 Position,1 Colour,Screen Print,1 Colour 1 Panel Print,,,,25,21.37,100,19.52,250,17.27,500,15.49,,,,,,,,,,Set Up,100,,,,,,,,,,,,,
214,,,,,,80MWL0032,Dew Drop,,,,Umbrellas | Compact Umbrella,,,,Hi quality folder with textured handle.  Realistic rain drops on the handle gives this umbrella a stunning look. A perfect unisex folder with a difference.,,,"3-section steel shaft|steel/fibreglass ribs|matching coloured plastic handle with ""raindrops""",,,WL0032_Black.jpg,,,,Black|Purple|Navy|Cyan,,,,,,Screen Print|Digital Print,200mm wide x 100mm high approx.,,,,,,"Item + 1 Col, 2 Panel Print",2 Position,1 Colour,Screen Print,1 Colour 2 Panel Print,,,,25,22.84,100,20.89,250,18.54,500,16.67,,,,,,,,,,Set Up,100,,,,,,,,,,,,,
215,,,,,,80MWL0032,Dew Drop,,,,Umbrellas | Compact Umbrella,,,,Hi quality folder with textured handle.  Realistic rain drops on the handle gives this umbrella a stunning look. A perfect unisex folder with a difference.,,,"3-section steel shaft|steel/fibreglass ribs|matching coloured plastic handle with ""raindrops""",,,WL0032_Black.jpg,,,,Black|Purple|Navy|Cyan,,,,,,Screen Print|Digital Print,200mm wide x 100mm high approx.,,,,,,"Item + 2 Col, 1 Panel Print",1 Position,2 Colour,Screen Print,2 Colour 1 Panel Print,,,,25,23.79,100,21.77,250,19.36,500,17.43,,,,,,,,,,Set Up,200,,,,,,,,,,,,,
216,,,,,,80MWL0032,Dew Drop,,,,Umbrellas | Compact Umbrella,,,,Hi quality folder with textured handle.  Realistic rain drops on the handle gives this umbrella a stunning look. A perfect unisex folder with a difference.,,,"3-section steel shaft|steel/fibreglass ribs|matching coloured plastic handle with ""raindrops""",,,WL0032_Black.jpg,,,,Black|Purple|Navy|Cyan,,,,,,Screen Print|Digital Print,200mm wide x 100mm high approx.,,,,,,"Item + 2 Col, 2 Panel Print",2 Position,2 Colour,Screen Print,2 Colour 2 Panel Print,,,,25,24.74,100,22.66,250,20.19,500,18.19,,,,,,,,,,Set Up,200,,,,,,,,,,,,,
218,,,,,,80MWL0079,Mistral,,,,Umbrellas | Compact Umbrella,,,,"Our latest umbrella is all class.  With an auto open and close feature, and great colour options, this is a must for all rainy situations. The matching coloured handles with silver highlights makes this umbrella stand out from the rest.",,,3-section steel shaft|aluminium and fibreglass ribs|matching rubberised handle,,,wl0079pur.jpg,wl0079fus.jpg|wl0079pur.jpg,wl0079fus.jpg|wl0079pur.jpg,,Black|Purple|Fuscia,,,,,,Screen Print|Digital Print,200mm wide x 100mm high approx.,,,,,,"Item + 1 Col, 1 Panel Print",1 Position,1 Colour,Screen Print,1 Colour 1 Panel Print,,,,25,20.93,100,19.19,250,17.05,500,15.35,,,,,,,,,,Set Up,100,,,,,,,,,,,,,
219,,,,,,80MWL0079,Mistral,,,,Umbrellas | Compact Umbrella,,,,"Our latest umbrella is all class.  With an auto open and close feature, and great colour options, this is a must for all rainy situations. The matching coloured handles with silver highlights makes this umbrella stand out from the rest.",,,3-section steel shaft|aluminium and fibreglass ribs|matching rubberised handle,,,wl0079pur.jpg,wl0079fus.jpg|wl0079pur.jpg,wl0079fus.jpg|wl0079pur.jpg,,Black|Purple|Fuscia,,,,,,Screen Print|Digital Print,200mm wide x 100mm high approx.,,,,,,"Item + 1 Col, 2 Panel Print",2 Position,1 Colour,Screen Print,1 Colour 2 Panel Print,,,,25,22.4,100,20.56,250,18.32,500,16.53,,,,,,,,,,Set Up,100,,,,,,,,,,,,,
220,,,,,,80MWL0079,Mistral,,,,Umbrellas | Compact Umbrella,,,,"Our latest umbrella is all class.  With an auto open and close feature, and great colour options, this is a must for all rainy situations. The matching coloured handles with silver highlights makes this umbrella stand out from the rest.",,,3-section steel shaft|aluminium and fibreglass ribs|matching rubberised handle,,,wl0079pur.jpg,wl0079fus.jpg|wl0079pur.jpg,wl0079fus.jpg|wl0079pur.jpg,,Black|Purple|Fuscia,,,,,,Screen Print|Digital Print,200mm wide x 100mm high approx.,,,,,,"Item + 2 Col, 1 Panel Print",1 Position,2 Colour,Screen Print,2 Colour 1 Panel Print,,,,25,23.36,100,21.45,250,19.14,500,17.29,,,,,,,,,,Set Up,200,,,,,,,,,,,,,
221,,,,,,80MWL0079,Mistral,,,,Umbrellas | Compact Umbrella,,,,"Our latest umbrella is all class.  With an auto open and close feature, and great colour options, this is a must for all rainy situations. The matching coloured handles with silver highlights makes this umbrella stand out from the rest.",,,3-section steel shaft|aluminium and fibreglass ribs|matching rubberised handle,,,wl0079pur.jpg,wl0079fus.jpg|wl0079pur.jpg,wl0079fus.jpg|wl0079pur.jpg,,Black|Purple|Fuscia,,,,,,Screen Print|Digital Print,200mm wide x 100mm high approx.,,,,,,"Item + 2 Col, 2 Panel Print",2 Position,2 Colour,Screen Print,2 Colour 2 Panel Print,,,,25,24.31,100,22.34,250,19.96,500,18.06,,,,,,,,,,Set Up,200,,,,,,,,,,,,,
222,,,,,,80MSPTB1 S,Small Teardrop Banner - Single Sided,,,,Conference & Events |Banners,,,,"Part of our newest category.  The Teardrop Banner is the most popular style, with a wider area for your logo. Stands 2.25m high",,,Powder coated aluminium and fibreglass pole|polyester banner,,,SPTB1_Single_sided_print.jpg,,,,,,,,,,Full panel sublimation,1660mm x 750mm,,,,,,Item + Sublimation,1 Position,Full colour,Sublimated,Sublimated Single Side Print,,,,1,155.7,2,138.4,5,121.1,10,100,,,,,,,,,,,50,,,,,,,,,,,,,
223,,,,,,80MSPTB2 S,Small Teardrop Banner - Double Sided,,,,Conference & Events |Banners,,,,"Part of our newest category.  The Teardrop Banner is the most popular style, with a wider area for your logo. Stands 2.25m high",,,Powder coated aluminium and fibreglass pole|polyester banner,,,Teardrop_banner.jpg,,,,,,,,,,Full panel sublimation,1660mm x 750mm,,,,,,Item + Sublimation,2 Position,Full colour,Sublimated,Sublimated Double Side Print,,,,1,224.9,2,207.6,5,183.34,10,161.29,,,,,,,,,,,50,,,,,,,,,,,,,
224,,,,,,80MSPTB1 S COMBO,Small Teardrop Banner - Single Sided Combo,,,,Conference & Events |Banners,,,,"Part of our newest category.The Teardrop Banner is the most popular style, with a wider area for your logo. Stands 2.25m high",,,Powder coated aluminium and fibreglass pole|polyester banner|ground spike|carry bag,,,SPTB1_Single_sided_print.jpg,,,,,,,,,,Full panel sublimation,1660mm x 750mm,,,,,,Item + Sublimation,1 Position,Full colour,Sublimated,Sublimated Single Side Print,,,,1,190.3,2,173,5,155.7,10,133.34,,,,,,,,,,,50,,,,,,,,,,,,,
225,,,,,,80MSPTB2 S COMBO,Small Teardrop Banner - Double Sided Combo,,,,Conference & Events |Banners,,,,"Part of our newest category.  The Teardrop Banner is the most popular style, with a wider area for your logo. Stands 2.25m high",,,Powder coated aluminium and fibreglass pole|polyester banner|ground spike|carry bag,,,Teardrop_banner.jpg,,,,,,,,,,Full panel sublimation,1660mm x 750mm,,,,,,Item + Sublimation,2 Position,Full colour,Sublimated,Sublimated Double Side Print,,,,1,259.5,2,242.2,5,216.67,10,193.55,,,,,,,,,,,50,,,,,,,,,,,,,
226,,,,,,80MSPTB1 M,Medium Teardrop Banner - Single Sided,,,,Conference & Events |Banners,,,,"Part of our newest category.  The Teardrop Banner is the most popular style, with a wider area for your logo. Stand 2.75m high.",,,Powder coated aluminium and fibreglass pole|polyester banner,,,SPTB1_Single_sided_print.jpg,,,,,,,,,,Full panel sublimation,2000mm x 900mm,,,,,,Item + Sublimation,1 Position,Full colour,Sublimated,Sublimated Single Side Print,,,,1,164.35,2,147.05,5,129.75,10,108.34,,,,,,,,,,,50,,,,,,,,,,,,,
227,,,,,,80MSPTB2 M,Medium Teardrop Banner - Double Sided,,,,Conference & Events |Banners,,,,"Part of our newest category.  The Teardrop Banner is the most popular style, with a wider area for your logo. Stand 2.75m high",,,Powder coated aluminium and fibreglass pole|polyester banner,,,Teardrop_banner.jpg,,,,,,,,,,Full panel sublimation,2000mm x 900mm,,,,,,Item + Sublimation,2 Position,Full colour,Sublimated,Sublimated Double Side Print,,,,1,233.55,2,216.25,5,191.67,10,169.35,,,,,,,,,,,50,,,,,,,,,,,,,
228,,,,,,80MSPTB1 M COMBO,Medium Teardrop Banner - Single Sided Combo,,,,Conference & Events |Banners,,,,"Part of our newest category.  The Teardrop Banner is the most popular style, with a wider area for your logo. Stand 2.75m high",,,Powder coated aluminium and fibreglass pole|polyester banner|ground spike|carry bag,,,SPTB1_Single_sided_print.jpg,,,,,,,,,,Full panel sublimation,2000mm x 900mm,,,,,,Item + Sublimation,1 Position,Full colour,Sublimated,Sublimated Single Side Print,,,,1,198.95,2,181.65,5,164.35,10,141.67,,,,,,,,,,,50,,,,,,,,,,,,,
229,,,,,,80MSPTB2 M COMBO,Medium Teardrop Banner - Double Sided Combo,,,,Conference & Events |Banners,,,,"Part of our newest category.  The Teardrop Banner is the most popular style, with a wider area for your logo. Stand 2.75m high",,,Powder coated aluminium and fibreglass pole|polyester banner|ground spike|carry bag,,,Teardrop_banner.jpg,,,,,,,,,,Full panel sublimation,2000mm x 900mm,,,,,,Item + Sublimation,2 Position,Full colour,Sublimated,Sublimated Double Side Print,,,,1,268.15,2,250.85,5,225,10,201.61,,,,,,,,,,,50,,,,,,,,,,,,,
230,,,,,,80MSPTB1 L,Large Teardrop Banner - Single Sided,,,,Conference & Events |Banners,,,,"Part of our newest category.  The Teardrop Banner is the most popular style, with a wider area for your logo. Stands 3.8m high",,,Powder coated aluminium and fibreglass pole|polyester banner,,,SPTB1_Single_sided_print.jpg,,,,,,,,,,Full panel sublimation,2900mm x 1100mm,,,,,,Item + Sublimation,1 Position,Full colour,Sublimated,Sublimated Single Side Print,,,,1,242.2,2,207.6,5,183.34,10,161.29,,,,,,,,,,,50,,,,,,,,,,,,,
231,,,,,,80MSPTB2 L,Large Teardrop Banner - Double Sided,,,,Conference & Events |Banners,,,,"Part of our newest category.  The Teardrop Banner is the most popular style, with a wider area for your logo. Stands 3.8m high",,,Powder coated aluminium and fibreglass pole|polyester banner,,,Teardrop_banner.jpg,,,,,,,,,,Full panel sublimation,2900mm x 1100mm,,,,,,Item + Sublimation,2 Position,Full colour,Sublimated,Sublimated Double Side Print,,,,1,311.4,2,276.8,5,250.01,10,225.81,,,,,,,,,,,50,,,,,,,,,,,,,
232,,,,,,80MSPTB1 L COMBO,Large Teardrop Banner - Single Sided Combo,,,,Conference & Events |Banners,,,,"Part of our newest category.  The Teardrop Banner is the most popular style, with a wider area for your logo. Stands 3.8m high",,,Powder coated aluminium and fibreglass pole|polyester banner|ground spike|carry bag,,,SPTB1_Single_sided_print.jpg,,,,,,,,,,Full panel sublimation,2900mm x 1100mm,,,,,,Item + Sublimation,1 Position,Full colour,Sublimated,Sublimated Single Side Print,,,,1,276.8,2,242.2,5,216.67,10,193.55,,,,,,,,,,,50,,,,,,,,,,,,,
233,,,,,,80MSPTB2 L COMBO,Large Teardrop Banner - Double Sided Combo,,,,Conference & Events |Banners,,,,"Part of our newest category.  The Teardrop Banner is the most popular style, with a wider area for your logo. Stands 3.8m high",,,Powder coated aluminium and fibreglass pole|polyester banner|ground spike|carry bag,,,Teardrop_banner.jpg,,,,,,,,,,Full panel sublimation,2900mm x 1100mm,,,,,,Item + Sublimation,2 Position,Full colour,Sublimated,Sublimated Double Side Print,,,,1,346,2,311.4,5,283.34,10,258.06,,,,,,,,,,,50,,,,,,,,,,,,,
234,,,,,,80MSPTBX1 L,Extra Large Teardrop Banner -Single Sided,,,,Conference & Events |Banners,,,,"Part of our newest category.  The Teardrop Banner is the most popular style, with a wider area for your logo. Stands 4.5m high",,,Powder coated aluminium and fibreglass pole|polyester banner,,,SPTB1_Single_sided_print.jpg,,,,,,,,,,Full panel sublimation,3500mm x 1300mm,,,,,,Item + Sublimation,1 Position,Full colour,Sublimated,Sublimated Single Side Print,,,,1,294.1,2,242.2,5,216.67,10,193.55,,,,,,,,,,,50,,,,,,,,,,,,,
235,,,,,,80MSPTBX2 L,Extra Large Teardrop Banner - Double Sided,,,,Conference & Events |Banners,,,,"Part of our newest category.  The Teardrop Banner is the most popular style, with a wider area for your logo. Stands 4.5m high",,,Powder coated aluminium and fibreglass pole|polyester banner,,,Teardrop_banner.jpg,,,,,,,,,,Full panel sublimation,3500mm x 1300mm,,,,,,Item + Sublimation,2 Position,Full colour,Sublimated,Sublimated Double Side Print,,,,1,363.3,2,311.4,5,283.34,10,258.06,,,,,,,,,,,50,,,,,,,,,,,,,
236,,,,,,80MSPTBX1 L COMBO,Extra Large Teardrop Banner - Single Sided Combo,,,,Conference & Events |Banners,,,,"Part of our newest category.  The Teardrop Banner is the most popular style, with a wider area for your logo. Stands 4.5m high",,,Powder coated aluminium and fibreglass pole|polyester banner|ground spike|carry bag,,,SPTB1_Single_sided_print.jpg,,,,,,,,,,Full panel sublimation,3500mm x 1300mm,,,,,,Item + Sublimation,1 Position,Full colour,Sublimated,Sublimated Single Side Print,,,,1,328.7,2,276.8,5,250.01,10,225.81,,,,,,,,,,,50,,,,,,,,,,,,,
237,,,,,,80MSPTBX2 L COMBO,Extra Large Teardrop Banner - Double Sided Combo,,,,Conference & Events |Banners,,,,"Part of our newest category.  The Teardrop Banner is the most popular style, with a wider area for your logo. Stands 4.5m high",,,Powder coated aluminium and fibreglass pole|polyester banner|ground spike|carry bag,,,Teardrop_banner.jpg,,,,,,,,,,Full panel sublimation,3500mm x 1300mm,,,,,,Item + Sublimation,2 Position,Full colour,Sublimated,Sublimated Double Side Print,,,,1,397.9,2,346,5,316.67,10,290.32,,,,,,,,,,,50,,,,,,,,,,,,,
238,,,,,,80MSPFB1 S,Small Feather Banner - Single Sided,,,,Conference & Events |Banners,,,,Part of our newest category.  Feather Banners have a larger print area which could be more suited to your design. Stands 2.6m high.,,,Powder coated aluminium and fibreglass pole|polyester banner,,,SPFB1_Feather_banner_single_sided.jpg,,,,,,,,,,Full panel sublimation,2000mm x 500mm,,,,,,Item + Sublimation,1 Position,Full colour,Sublimated,Sublimated Single Side Print,,,,1,155.7,2,138.4,5,121.1,10,100,,,,,,,,,,,50,,,,,,,,,,,,,
239,,,,,,80MSPFB2 S,Small Feather Banner - Double Sided,,,,Conference & Events |Banners,,,,Part of our newest category.  Feather Banners have a larger print area which could be more suited to your design. Stands 2.6m high.,,,Powder coated aluminium and fibreglass pole|polyester banner,,,SPFB2_Double_sided_print.jpg,,,,,,,,,,Full panel sublimation,2000mm x 500mm,,,,,,Item + Sublimation,2 Position,Full colour,Sublimated,Sublimated Double Side Print,,,,1,224.9,2,207.6,5,183.34,10,161.29,,,,,,,,,,,50,,,,,,,,,,,,,
240,,,,,,80MSPFB1 S COMBO,Small Feather Banner - Single Sided Combo,,,,Conference & Events |Banners,,,,Part of our newest category.  Feather Banners have a larger print area which could be more suited to your design. Stands 2.6m high.,,,Powder coated aluminium and fibreglass pole|polyester banner|ground spike|carry bag,,,SPFB1_Feather_banner_single_sided.jpg,,,,,,,,,,Full panel sublimation,2000mm x 500mm,,,,,,Item + Sublimation,1 Position,Full colour,Sublimated,Sublimated Single Side Print,,,,1,190.3,2,173,5,155.7,10,133.34,,,,,,,,,,,50,,,,,,,,,,,,,
241,,,,,,80MSPFB2 S COMBO,Small Feather Banner - Double Sided Combo,,,,Conference & Events |Banners,,,,Part of our newest category.  Feather Banners have a larger print area which could be more suited to your design. Stands 2.6m high.,,,Powder coated aluminium and fibreglass pole|polyester banner|ground spike|carry bag,,,SPFB2_Double_sided_print.jpg,,,,,,,,,,Full panel sublimation,2000mm x 500mm,,,,,,Item + Sublimation,2 Position,Full colour,Sublimated,Sublimated Double Side Print,,,,1,259.5,2,242.2,5,216.67,10,193.55,,,,,,,,,,,50,,,,,,,,,,,,,
242,,,,,,80MSPFB1 M,Medium Feather Banner - Single Sided,,,,Conference & Events |Banners,,,,Part of our newest category.  Feather Banners have a larger print area which could be more suited to your design. Stands 3.1m high.,,,Powder coated aluminium and fibreglass pole|polyester banner,,,SPFB1_Feather_banner_single_sided.jpg,,,,,,,,,,Full panel sublimation,2400mm x 600mm,,,,,,Item + Sublimation,1 Position,Full colour,Sublimated,Sublimated Single Side Print,,,,1,164.35,2,147.05,5,129.75,10,108.34,,,,,,,,,,,50,,,,,,,,,,,,,
243,,,,,,80MSPFB2 M,Medium Feather Banner - Double Sided,,,,Conference & Events |Banners,,,,Part of our newest category.  Feather Banners have a larger print area which could be more suited to your design. Stands 3.1m high.,,,Powder coated aluminium and fibreglass pole|polyester banner,,,SPFB2_Double_sided_print.jpg,,,,,,,,,,Full panel sublimation,2400mm x 600mm,,,,,,Item + Sublimation,2 Position,Full colour,Sublimated,Sublimated Double Side Print,,,,1,233.55,2,216.25,5,191.67,10,169.35,,,,,,,,,,,50,,,,,,,,,,,,,
244,,,,,,80MSPFB1 M COMBO,Medium Feather Banner - Single Sided Combo,,,,Conference & Events |Banners,,,,Part of our newest category.  Feather Banners have a larger print area which could be more suited to your design. Stands 3.1m high.,,,Powder coated aluminium and fibreglass pole|polyester banner|ground spike|carry bag,,,SPFB1_Feather_banner_single_sided.jpg,,,,,,,,,,Full panel sublimation,2400mm x 600mm,,,,,,Item + Sublimation,1 Position,Full colour,Sublimated,Sublimated Single Side Print,,,,1,198.95,2,181.65,5,164.35,10,141.67,,,,,,,,,,,50,,,,,,,,,,,,,
245,,,,,,80MSPFB2 M COMBO,Medium Feather Banner - Double Sided Combo,,,,Conference & Events |Banners,,,,Part of our newest category.  Feather Banners have a larger print area which could be more suited to your design. Stands 3.1m high.,,,Powder coated aluminium and fibreglass pole|polyester banner|ground spike|carry bag,,,SPFB2_Double_sided_print.jpg,,,,,,,,,,Full panel sublimation,2400mm x 600mm,,,,,,Item + Sublimation,2 Position,Full colour,Sublimated,Sublimated Double Side Print,,,,1,268.15,2,250.85,5,225,10,201.61,,,,,,,,,,,50,,,,,,,,,,,,,
246,,,,,,80MSPFB1 L,Large Feather Banner - Single Sided,,,,Conference & Events |Banners,,,,Part of our newest category.  Feather Banners have a larger print area which could be more suited to your design. Stands 4.1m high.,,,Powder coated aluminium and fibreglass pole|polyester banner,,,SPFB1_Feather_banner_single_sided.jpg,,,,,,,,,,Full panel sublimation,3400mm x 700mm,,,,,,Item + Sublimation,1 Position,Full colour,Sublimated,Sublimated Single Side Print,,,,1,242.2,2,207.6,5,183.34,10,161.29,,,,,,,,,,,50,,,,,,,,,,,,,
247,,,,,,80MSPFB2 L,Large Feather Banner - Double Sided,,,,Conference & Events |Banners,,,,Part of our newest category.  Feather Banners have a larger print area which could be more suited to your design. Stands 4.1m high.,,,Powder coated aluminium and fibreglass pole|polyester banner,,,SPFB2_Double_sided_print.jpg,,,,,,,,,,Full panel sublimation,3400mm x 700mm,,,,,,Item + Sublimation,2 Position,Full colour,Sublimated,Sublimated Double Side Print,,,,1,311.4,2,276.8,5,250.01,10,225.81,,,,,,,,,,,50,,,,,,,,,,,,,
248,,,,,,80MSPFB1 L COMBO,Large Feather Banner - Single Sided Combo,,,,Conference & Events |Banners,,,,Part of our newest category.  Feather Banners have a larger print area which could be more suited to your design. Stands 4.1m high.,,,Powder coated aluminium and fibreglass pole|polyester banner|ground spike|carry bag,,,SPFB1_Feather_banner_single_sided.jpg,,,,,,,,,,Full panel sublimation,3400mm x 700mm,,,,,,Item + Sublimation,1 Position,Full colour,Sublimated,Sublimated Single Side Print,,,,1,276.8,2,242.2,5,216.67,10,193.55,,,,,,,,,,,50,,,,,,,,,,,,,
249,,,,,,80MSPFB2 L COMBO,Large Feather Banner - Double Sided Combo,,,,Conference & Events |Banners,,,,Part of our newest category.  Feather Banners have a larger print area which could be more suited to your design. Stands 4.1m high.,,,Powder coated aluminium and fibreglass pole|polyester banner|ground spike|carry bag,,,SPFB2_Double_sided_print.jpg,,,,,,,,,,Full panel sublimation,3400mm x 700mm,,,,,,Item + Sublimation,2 Position,Full colour,Sublimated,Sublimated Double Side Print,,,,1,346,2,311.4,5,283.34,10,258.06,,,,,,,,,,,50,,,,,,,,,,,,,
250,,,,,,80MSPFB1 XL,Extra Large Feather Banner - Single Sided,,,,Conference & Events |Banners,,,,Part of our newest category.  Feather Banners have a larger print area which could be more suited to your design. Stands 5.0m high,,,Powder coated aluminium and fibreglass pole|polyester banner,,,SPFB1_Feather_banner-single_sided.jpg,,,,,,,,,,Full panel sublimation,4100mm x 800mm,,,,,,Item + Sublimation,1 Position,Full colour,Sublimated,Sublimated Single Side Print,,,,1,294.1,2,242.2,5,216.67,10,193.55,,,,,,,,,,,50,,,,,,,,,,,,,
251,,,,,,80MSPFB2 XL,Extra Large Feather Banner - Double Sided,,,,Conference & Events |Banners,,,,Part of our newest category.  Feather Banners have a larger print area which could be more suited to your design. Stands 5.0m high,,,Powder coated aluminium and fibreglass pole|polyester banner,,,SPFB2_Double_sided_print.jpg,,,,,,,,,,Full panel sublimation,4100mm x 800mm,,,,,,Item + Sublimation,2 Position,Full colour,Sublimated,Sublimated Double Side Print,,,,1,363.3,2,311.4,5,283.34,10,258.06,,,,,,,,,,,50,,,,,,,,,,,,,
252,,,,,,80MSPFB1 XL COMBO,Extra Large Feather Banner - Single Sided Combo,,,,Conference & Events |Banners,,,,Part of our newest category.  Feather Banners have a larger print area which could be more suited to your design. Stands 5.0m high,,,Powder coated aluminium and fibreglass pole|polyester banner|ground spike|carry bag,,,SPFB1_Feather_banner_single_sided.jpg,,,,,,,,,,Full panel sublimation,4100mm x 800mm,,,,,,Item + Sublimation,1 Position,Full colour,Sublimated,Sublimated Single Side Print,,,,1,328.7,2,276.8,5,250.01,10,225.81,,,,,,,,,,,50,,,,,,,,,,,,,
253,,,,,,80MSPFB2 XL COMBO,Extra Large Feather Banner - Double Sided Combo,,,,Conference & Events |Banners,,,,Part of our newest category.  Feather Banners have a larger print area which could be more suited to your design. Stands 5.0m high,,,Powder coated aluminium and fibreglass pole|polyester banner|ground spike|carry bag,,,SPFB2_Double_sided_print.jpg,,,,,,,,,,Full panel sublimation,4100mm x 800mm,,,,,,Item + Sublimation,2 Position,Full colour,Sublimated,Sublimated Double Side Print,,,,1,397.9,2,346,5,316.67,10,290.32,,,,,,,,,,,50,,,,,,,,,,,,,
254,,,,,,80MSPRF1 M,Medium Rectangle Flag - Single Sided,,,,Conference & Events |Banners,,,,Part of our newest category.  Our rectangle flags are a stronger construction with a 28mm aluminium pole. Stands 2.7m high,,,Aluminium pole|Polyester Flag,,,SPRF1_Rectangle_flag.jpg,,,,,,,,,,Full panel sublimation,2500mm x 750mm,,,,,,Item + Sublimation,1 Position,Full colour,Sublimated,Sublimated Single Side Print,,,,1,155.7,2,138.4,5,121.1,10,100,,,,,,,,,,,50,,,,,,,,,,,,,
255,,,,,,80MSPRF2 M,Medium Rectangle Flag - Double Sided,,,,Conference & Events |Banners,,,,Part of our newest category.  Our rectangle flags are a stronger construction with a 28mm aluminium pole. Stands 2.7m high,,,Aluminium pole|Polyester Flag,,,SPRF1_Rectangle_flag.jpg,,,,,,,,,,Full panel sublimation,2500mm x 750mm,,,,,,Item + Sublimation,2 Position,Full colour,Sublimated,Sublimated Double Side Print,,,,1,224.9,2,207.6,5,183.34,10,161.29,,,,,,,,,,,50,,,,,,,,,,,,,
256,,,,,,80MSPRF1 M COMBO,Medium Rectangle Flag - Single  Sided Combo,,,,Conference & Events |Banners,,,,Part of our newest category.  Our rectangle flags are a stronger construction with a 28mm aluminium pole. Stands 2.7m high,,,Aluminium pole|Polyester Flag|ground spike|carry bag,,,SPRF1_Rectangle_flag.jpg,,,,,,,,,,Full panel sublimation,2500mm x 750mm,,,,,,Item + Sublimation,1 Position,Full colour,Sublimated,Sublimated Single Side Print,,,,1,190.3,2,173,5,155.7,10,133.34,,,,,,,,,,,50,,,,,,,,,,,,,
257,,,,,,80MSPRF2 M COMBO,Medium Rectangle Flag - Double Sided Combo,,,,Conference & Events |Banners,,,,Part of our newest category.  Our rectangle flags are a stronger construction with a 28mm aluminium pole. Stands 2.7m high,,,Aluminium pole|Polyester Flag|ground spike|carry bag,,,Rectangle_flag.jpg,,,,,,,,,,Full panel sublimation,2500mm x 750mm,,,,,,Item + Sublimation,2 Position,Full colour,Sublimated,Sublimated Double Side Print,,,,1,259.5,2,242.2,5,216.67,10,193.55,,,,,,,,,,,50,,,,,,,,,,,,,
258,,,,,,80MSPRF1 L,Large Rectangle Flag - Single Sided,,,,Conference & Events |Banners,,,,Part of our newest category.  Our rectangle flags are a stronger construction with a 28mm aluminium pole. Stand 3.3m high.,,,Aluminium pole|Polyester Flag,,,SPRF1_Rectangle_flag.jpg,,,,,,,,,,Full panel sublimation,3100mm x 750mm,,,,,,Item + Sublimation,1 Position,Full colour,Sublimated,Sublimated Single Side Print,,,,1,164.35,2,147.05,5,129.75,10,108.34,,,,,,,,,,,50,,,,,,,,,,,,,
259,,,,,,80MSPRF2 L,Large Rectangle Flag - Double Sided,,,,Conference & Events |Banners,,,,Part of our newest category.  Our rectangle flags are a stronger construction with a 28mm aluminium pole. Stand 3.3m high.,,,Aluminium pole|Polyester Flag,,,Rectangle_flag.jpg,,,,,,,,,,Full panel sublimation,3100mm x 750mm,,,,,,Item + Sublimation,2 Position,Full colour,Sublimated,Sublimated Double Side Print,,,,1,233.55,2,216.25,5,191.67,10,169.35,,,,,,,,,,,50,,,,,,,,,,,,,
