member_supplier_name~membership_number~catalogue_name~brand_name~label_name~appa_product_code~product_code~product_name~product_code_group~categorisation~category_ /_sub category~Memento Category~additional_keywords~product_tags~discontinued_stock~product_description~description_additional~product_features~product_materials~product_item_size~product_packaging_inner~product_image_file_name~alternate_views_image_file_names~group_image_file_name~colours_available_appa~colours_available_supplier~colour_image_file_names~colour_product_codes~product_sizes~size_images~size_product_code~decoration_options_available~decoration_areas~indent_only~branded~custom_field_1~custom_field_2~custom_field_3~price_decoration_description~decoration position ~decoration color~decoration_type~price_product_code~price_notes~MOQ~IOQ~qty_1~sell_1~qty_2~sell_2~qty_3~sell_3~qty_4~sell_4~qty_5~sell_5~qty_6~sell_6~qty_7~sell_7~qty_8~sell_8~additional_charges_name1~additional_charge_value1~Set-up Charge~additional_charges_notes1~additional_charges_name2~additional_charge_value2~additional_charges_notes2~carton_height~carton_width~carton_depth~carton_weight~carton_qty~carton_cubic~carton_notes~freight_description~product_URL
'~~~PVC~126mmL x 49mmH x 6mmD~~LL4957.jpg~LL4957_Blue_White.jpg|LL4957_Orange_White.jpg|LL4957_Red_White.jpg|LL4957_Yellow_White.jpg~~Blue/White|Orange/White|Red/White|Yellow/White~Blue&White|Orange&White|Red&White|Yellow&White~~~~~~~Pad Print (Max 1 colour print) : Top - Rectangle 55mmL x 19mmH~0~0~'Gst: 10% Gst Additional. Freight: Additional If Required. Indent: We will not hold indent prices if quantites are to be supplied from stock. Images: Current stocked item style may vary slightly from image shown. If item style is paramount then please request sample of current shipment prior to ordering. All orders subject to Logo-Line''s Terms and Conditions.'~~~1 Col 1 Pos Print~1 Position~1 Colour~Pad Print~~~250~~250~1.73~500~1.67~1,000~1.61~2,500~1.50~5,000~1.39~~~~~~~New Design~80~50~Repeat Design~40~~18~36~48~10.2~500~0.0311~'Undecorated Orders: Individual polybags, 100 per inner
Decorated Orders: Paper separator, 100 per inner'~Stock: 3 Working Days from approval of artwork, Indent: 10-12 Weeks Ex Overseas Factory~https://www.logoline.com.au/product.aspx?i=LL4957~
Logo-Line Australia~S005175~The Collections of Logo-Line~~~21~46MLL503~Supa Shopper Short Handle Calico Bag , 130 GSM~~~~Eco Products | Eco Bags~~~0~'Large calico bag with bottom gusset and two handles. Ideal for environmental projects as calico is a renewable resource and bags are continually re-used. This product is part of our Green Conceptz Collection which promotes environmentally friendly, and eco friendly messages. 
'~~~Calico , 130 GSM~Bag: 390mmL x 425mmH, Handle Length: 400mmL, Side & Bottom Gussets: Approx. 120mmL~~LL503.jpg~~~~~~~~~~~Screen Print : Front or Back - Rectangle 295mmL x 320mmH; Supacolour 4CP Digital Transfer : Front or Black - 210mmL x 300mmH; RBG Direct to Garment Print : Front or Back - Rectangle 290mmL x 320mmH| Submit design for acceptance & price~0~0~'Gst: 10% Gst Additional. Freight: Additional If Required. Indent: We will not hold indent prices if quantites are to be supplied from stock. Images: Current stocked item style may vary slightly from image shown. If item style is paramount then please request sample of current shipment prior to ordering. All orders subject to Logo-Line''s Terms and Conditions.'~~~1 Col 1 Pos Print~1 Position~1 Colour~Pad Print~~~100~10,000~100~5.19~250~4.50~500~4.03~1,000~3.79~2,500~3.13~~~~~~~New Design~80~50~Repeat Design~40~~33~45~54~17~200~0.0802~50 per Inner,~Stock: 3 Working Days from approval of artwork, Indent: 12-14 Weeks Ex Overseas Factory~https://www.logoline.com.au/product.aspx?i=LL503~
Logo-Line Australia~S005175~The Collections of Logo-Line~~~22~46MLL503~Supa Shopper Short Handle Calico Bag , 130 GSM~~~~Eco Products | Eco Bags~~~0~'Large calico bag with bottom gusset and two handles. Ideal for environmental projects as calico is a renewable resource and bags are continually re-used. This product is part of our Green Conceptz Collection which promotes environmentally friendly, and eco friendly messages. 
'~~~Calico , 130 GSM~Bag: 390mmL x 425mmH, Handle Length: 400mmL, Side & Bottom Gussets: Approx. 120mmL~~LL503.jpg~~~~~~~~~~~Screen Print : Front or Back - Rectangle 295mmL x 320mmH; Supacolour 4CP Digital Transfer : Front or Black - 210mmL x 300mmH; RBG Direct to Garment Print : Front or Back - Rectangle 290mmL x 320mmH| Submit design for acceptance & price~0~0~'Gst: 10% Gst Additional. Freight: Additional If Required. Indent: We will not hold indent prices if quantites are to be supplied from stock. Images: Current stocked item style may vary slightly from image shown. If item style is paramount then please request sample of current shipment prior to ordering. All orders subject to Logo-Line''s Terms and Conditions.'~~~1 Col 2 Pos Print~2 Position~1 Colour~Pad Print~~~100~10,000~100~6.06~250~5.33~500~4.84~1,000~4.26~2,500~3.82~~~~~~~New Design~160~100~Repeat Design~80~~33~45~54~17~200~0.0802~50 per Inner,~Stock: 3 Working Days from approval of artwork, Indent: 12-14 Weeks Ex Overseas Factory~https://www.logoline.com.au/product.aspx?i=LL503~
Logo-Line Australia~S005175~The Collections of Logo-Line~~~24~46MLL503~Supa Shopper Short Handle Calico Bag , 130 GSM~~~~Eco Products | Eco Bags~~~0~'Large calico bag with bottom gusset and two handles. Ideal for environmental projects as calico is a renewable resource and bags are continually re-used. This product is part of our Green Conceptz Collection which promotes environmentally friendly, and eco friendly messages. 
'~~~Calico , 130 GSM~Bag: 390mmL x 425mmH, Handle Length: 400mmL, Side & Bottom Gussets: Approx. 120mmL~~LL503.jpg~~~~~~~~~~~Screen Print : Front or Back - Rectangle 295mmL x 320mmH; Supacolour 4CP Digital Transfer : Front or Black - 210mmL x 300mmH; RBG Direct to Garment Print : Front or Back - Rectangle 290mmL x 320mmH| Submit design for acceptance & price~0~0~'Gst: 10% Gst Additional. Freight: Additional If Required. Indent: We will not hold indent prices if quantites are to be supplied from stock. Images: Current stocked item style may vary slightly from image shown. If item style is paramount then please request sample of current shipment prior to ordering. All orders subject to Logo-Line''s Terms and Conditions.'~~~Supacolour 4CP Digital Transfer~1 Position~4 Colour~Digital Transfer~~~100~10,000~100~8.33~250~7.58~500~7.26~1,000~6.50~2,500~5.9~~~~~~~New Design~50~50~Repeat Design~50~~33~45~54~17~200~0.0802~50 per Inner,~Stock: 10 Working Days, Indent: 12-14 Weeks Ex Overseas Factory~https://www.logoline.com.au/product.aspx?i=LL503~
Logo-Line Australia~S005175~The Collections of Logo-Line~~~26~46MLL509~Coloured Cotton Double Short Handle Tote Bag , 140 GSM~~~~Eco Products | Eco Bags~~~0~'Coloured short handle cotton tote bags.  This product is part of our Green Conceptz Collection which promotes environmentally friendly, and eco friendly messages. 

