category,sc1,sc2,sku,serial_number,item_description,size,volume,unit,packaging,color,source1,retail_price,selling_price,qty,offer,Image
Plastic,Plate,,"FPRPP9""","FPRPP9""","Round Paper Plate 9""","9""",228mm,CTN,25pcs x 20pkts,White,UAE,10,9,100,1,
Plastic,Plate,,"FPRPP10""","FPRPP10""","Round Paper Plate 10""","10""",254mm,CTN,25pcs x 20pkts,White,UAE,10,9,100,1,
Plastic,Plate,,"FPRPP3CO10""","FPRPP3CO10""","Round Paper Plate 10"" 3 Comp","10""",254mm,CTN,25pcs x 20pkts,White,UAE,10,9,100,1,
Plastic,Plate,,"FPRPPC7""","FPRPPC7""","Round Colored Plastic Plate 7 ""","7""",178mm,CTN,25pcs x 20pkts,Orange,UAE,10,9,100,1,
Plastic,Plate,,"FPRPPC9""","FPRPPC9""","Round Colored Plastic Plate 9 ""","9""",228mm,CTN,25pcs x 20pkts,Blue,UAE,10,9,100,1,
Plastic,Plate,,"FPRPPC10""","FPRPPC10""","Round Colored Plastic Plate 10 ""","10""",254mm,CTN,25pcs x 20pkts,Red,UAE,10,9,100,1,
Plastic,Plate,,"FPRPPC3COM10""","FPRPPC3COM10""","Round Colored Plastic Plate 10"" 3Comp.","10""",254mm,CTN,25pcs x 20pkts,Yellow,UAE,10,9,100,1,
Plastic,Tray,,FPRPTN1,FPRPTN1,Rect. Plastic Tray No. 1 ,,160x113x20mm,Pkt,1Kg x 10pkts,White,UAE,10,9,100,1,
Plastic,Tray,,FPRPTN2,FPRPTN2,Rect. Plastic Tray No. 2 ,,191x133x22mm,Pkt,1Kg x 10pkts,White,UAE,10,9,100,1,
Plastic,Tray,,FPRPTN3,FPRPTN3,Rect. Plastic Tray No. 3,,225x161x23mm,Pkt,1Kg x 10pkts,White,UAE,10,9,100,1,
Plastic,Tray,,FPRPTN4,FPRPTN4,Rect. Plastic Tray No. 4,,268x189x28mm,Pkt,1Kg x 10pkts,White,UAE,10,9,100,1,
Plastic,Tray,,FPRPTN5,FPRPTN5,Rect. Plastic Tray No. 5,,330x211x30mm,Pkt,1Kg x 10pkts,White,UAE,10,9,100,1,
Plastic,Tray,,FPOLT,FPOLT,Oval Plastic Tray,,400x231x43mm,Pkt,10pcs x 20pkts,White ,UAE,10,9,100,1,
Plastic,Cup,,FPLC5,FPLC5,Plastic Cup 5 oz,,5 oz ,CTN,50 pcs x 20pkts,White,UAE,10,9,100,1,
Plastic,Cup,,FPLC6,FPLC6,Plastic Cup 6 oz,,6 oz,CTN,50 pcs x 20pkts,White,UAE,10,9,100,1,
Plastic,Cup,,FPLC7,FPLC7,Plastic Cup 7 oz,,7 oz,CTN,50 pcs x 20pkts,White,UAE,10,9,100,1,
Plastic,Cutlery,,FPLDSW,FPLDSW,Plastic Desert Spoon,,,CTN,50pcs x 40pkts,White,UAE,10,9,100,1,
Plastic,Cutlery,,FPLDFW,FPLDFW,Plastic Desert Fork,,,CTN,50pcs x 40pkts,White,UAE,10,9,100,1,
Plastic,Cutlery,,FPLDKW,FPLDKW,Plastic Desert knife,,,CTN,50pcs x 40pkts,White,UAE,10,9,100,1,
Plastic,Cutlery,,FPLTS5040,FPLTS5040,Plastic Tea Spoon,,,CTN,50pcs x 40pkts,White,UAE,10,9,100,1,
Plastic,Cutlery,,FPLTS10020,FPLTS10020,Plastic Tea Spoon,,,CTN,100pcs x 20pkts,White,UAE,10,9,100,1,
Plastic,Cutlery,,FPCS,FPCS,Clear Spoon,,,CTN,50pcs x 40pkts,Clear,UAE,10,9,100,1,
Plastic,Cutlery,,FPCF,FPCF,Clear Fork,,,CTN,50pcs x 40pkts,Clear,UAE,10,9,100,1,
Plastic,Cutlery,,FPCK,FPCK,Clear Knife,,,CTN,50pcs x 40pkts,Clear,UAE,10,9,100,1,
Plastic,Straw,,FPL40PKFS6,FPL40PKFS6,Flexible Straw 6mm,,6x230mm,CTN,250pcs x 40pkts,N/A,UAE,10,9,100,1,
Plastic,Straw,,FPL20PKFS6,FPL20PKFS6,Flexible Straw 6mm,,6x230mm,CTN,500pcs x 20pkts,N/A,UAE,10,9,100,1,
Plastic,Straw,,FPL40PKFS6W,FPL40PKFS6W,Flexible Straw 6mm Wrapped,,6x230mm,CTN,250pcs x 40pkts,N/A,UAE,10,9,100,1,
Plastic,Straw,,FPL20PKFS6W,FPL20PKFS6W,Flexible Straw 6mm Wrapped,,6x230mm,CTN,500pcs x 20pkts,N/A,UAE,10,9,100,1,
Plastic,Bowl,,FPLICBS,FPLICBS,Ice Cream Bowl Small,Small,90x46mm,CTN,25pcs x 20pkts,Blue,UAE,10,9,100,1,
Plastic,Bowl,,FPLICBL,FPLICBL,Ice Cream Bowl Large,Large,105x55mm,CTN,25pcs x 20pkts,Blue,UAE,10,9,100,1,
Plastic,Bowl,,FPLB8O,FPLB8O,Plastic Bowl 10cm (8 oz),"10cm
(8 oz)",119x40mm,CTN,25pcs x 40pkts,White,UAE,10,9,100,1,
Plastic,Bowl,,FPLB12O,FPLB12O,Plastic Bowl 15cm (12 oz),"15cm
(12 oz)",147x40mm,CTN,25pcs x 20pkts,White,UAE,10,9,100,1,
Plastic,Container,,FPLC80,FPLC80,Plastic Container 80cc,,74x39mm,CTN,50pcs x 30pkts,White,UAE,10,9,100,1,
Plastic,Container,,FPLC100,FPLC100,Plastic Container 100cc,,74x49mm,CTN,50pcs x 30pkts,White,UAE,10,9,100,1,
Plastic,Container,,FPLC250,FPLC250,Plastic Container 250cc,,117x40mm,CTN,50pcs x 20pkts,White,UAE,10,9,100,1,
Plastic,Container,,FPLC400,FPLC400,Plastic Container 400cc,,117x57mm,CTN,50pcs x 20pkts,White,UAE,10,9,100,1,
Plastic,Container,,FPLC500,FPLC500,Plastic Container 500cc,,117x79mm,CTN,50pcs x 20pkts,White,UAE,10,9,100,1,
Plastic,Wrap,,FPCF30,FPCF30,Cling Film 30cm,,30x300mtr.,CTN,1pc x 6pkts,N/A,UAE,10,9,100,1,
Plastic,Wrap,,FPCF45,FPCF45,Cling Film 45cm,,45x300mtr.,CTN,1pc x 6pkts,N/A,UAE,10,9,100,1,
Plastic,Wrap,,FPFW100,FPFW100,Food Wrap 100Sq.ft,,30cm x 100Sq.ft,CTN,1pc x 24pkts,N/A,UAE,10,9,100,1,
Plastic,Wrap,,FPFW300,FPFW300,Food Wrap 300Sq.ft,,30cm x 300Sq.ft,CTN,1pc x 12pkts,N/A,UAE,10,9,100,1,
Plastic,Mask,,FPDFM,FPDFM,Face Mask,,,CTN,100pcs x 10pkts,White,UAE,10,9,100,1,
Plastic,Container,,FPRMC500,FPRMC500,Microwaveable Cont. 500ml,,175x121x40mm,CTN,5pcs x 40pkts,Clear,UAE,10,9,100,1,
Plastic,Container,,FPRMC750,FPRMC750,Microwaveable Cont. 750ml,,175x121x55mm,CTN,5pcs x 30pkts,Clear,UAE,10,9,100,1,
Plastic,Container,,FPRMC1000,FPRMC1000,Microwaveable Cont. 1000ml,,175x121x70mm,CTN,5pcs x 56pkts,Clear,UAE,10,9,100,1,
Plastic,Container,,FPOMC250,FPOMC250,Microwaveable Cont. 250ml,,120x41mm,CTN,5pcs x 40pkts,Clear,UAE,10,9,100,1,
Plastic,Container,,FPOMC450,FPOMC450,Microwaveable Cont. 450ml,,120x65mm,CTN,5pcs x 40pkts,Clear,UAE,10,9,100,1,
Plastic,Container,,FPCC12,FPCC12,Crystal Container 12 oz,,125x98x43mm,CTN,5pcs x 40pkts,Clear ,UAE,10,9,100,1,
Plastic,Container,,FPCC24,FPCC24,Crystal Container 24 oz,,160x135x40mm,CTN,5pcs x 40pkts,Clear ,UAE,10,9,100,1,
Plastic,Container,,FPCC48,FPCC48,Crystal Container 48 oz,,200x160x65mm,CTN,5pcs x 20pkts,Clear ,UAE,10,9,100,1,
Plastic,Plate,,FPCP18,FPCP18,Crystal Plate 18cm,,18cm,CTN,5pcs,Clear,UAE,10,9,100,1,
Plastic,Plate,,FPCP27,FPCP27,Crystal Plate 27cm,,27cm,CTN,5pcs,Clear,UAE,10,9,100,1,
Plastic,Plate,,FPCP33,FPCP33,Crystal Plate 33cm,,33cm,CTN,5pcs,Clear,UAE,10,9,100,1,
Plastic,Cup,,FPCC6,FPCC6,Clear Cup 6 oz,,72x77mm,CTN,50pcs x 20pkts,Clear,UAE,10,9,100,1,
Plastic,Cup,,FPCC8,FPCC8,Clear Cup 8 oz,,,CTN,50pcs x 20pkts,Clear,UAE,10,9,100,1,
Plastic,Cup,,FPCC12I,FPCC12I,Clear Cup 12 oz + Lid,,84x108mm,CTN,25pcs x 20pkts,Clear,UAE,10,9,100,1,
Plastic,Bag,,FPGB6595,FPGB6595,Garbage Bag 65 x 95 cm,65 x 95 cm,,Bndl,20pcs x 30pkts,Black,UAE,10,9,100,1,
Plastic,Bag,,FPGB80110,FPGB80110,Garbage Bag 80 x 110 cm,80 x 110 cm,,Bndl,20pcs x 20pkts,Black,UAE,10,9,100,1,
Plastic,Bag,,FPGB95120,FPGB95120,Garbage Bag 95 x 120 cm,95 x 120 cm,,Bndl,15pcs x 20pkts,Black,UAE,10,9,100,1,
Plastic,Bag,,FPGB105130,FPGB105130,Garbage Bag 105 x 130 cm,105 x 130 cm,,Bndl,10pcs x 20pkts,Black,UAE,10,9,100,1,
Plastic,Bag,,FPGB120140,FPGB120140,Garbage Bag 120 x 140 cm,120 x 140 cm,,Bndl,10pcs x 20pkts,Black,UAE,10,9,100,1,
Plastic,Bag,,FPHDGB6595,FPHDGB6595,HD Garbage Bag 65 x 95 cm,65 x 95 cm,,Bndl,10pcs x 40pkts,Black ,UAE,10,9,100,1,
Plastic,Bag,,FPHDGB80110,FPHDGB80110,HD Garbage Bag 80 x 110 cm,80 x 110 cm,,Bndl,10pcs x 30pkts,Black ,UAE,10,9,100,1,
Plastic,Bag,,FPHDGB95120,FPHDGB95120,HD Garbage Bag 95 x 120 cm,95 x 120 cm,,Bndl,10pcs x 20pkts,Black ,UAE,10,9,100,1,
Plastic,Bag,,FPHDGB105130,FPHDGB105130,HD Garbage Bag 105 x 130 cm,105 x 130 cm,,Bndl,10pcs x 15pkts,Black ,UAE,10,9,100,1,
Plastic,Bag,,FPGB6595R,FPGB6595R,Garbage Bag 65 x 95 cm Roll,65 x 95 cm,,CTN,10pcs x 30rolls,Black,UAE,10,9,100,1,
Plastic,Bag,,FPGB80110R,FPGB80110R,Garbage Bag 80 x 110 cm Roll,80 x 110 cm,,CTN,10pcs x 20rolls,Black,UAE,10,9,100,1,
Plastic,Bag,,FPGB95120R,FPGB95120R,Garbage Bag 95 x 120 cm Roll,95 x 120 cm,,CTN,10pcs x 20rolls,Black,UAE,10,9,100,1,
Plastic,Bag,,FPWDBB4555,FPWDBB4555,White Dust Bin Bag 45 x 55 cm,45 x 55 cm,,CTN,50pcs x 30pkts,White,UAE,10,9,100,1,
Plastic,Sheet,,FPPS100,FPPS100,Perforated Sofra 100x100,100x100cm,,Pkt,20x2 rolls /20pkts,N/A,UAE,10,9,100,1,
Plastic,Sheet,,FPOPS100,FPOPS100,Perforated Sofra 100x100 Offer Pack,100x100cm,,Pkt,20x6 rolls/7pkts,N/A,UAE,10,9,100,1,
Plastic,Sheet,,FPSXL20,FPSXL20,Sofra XL 20pcs,100x120cm,,Pkt,20pcs x 10 rolls,N/A,UAE,10,9,100,1,
Plastic,Sheet,,FPSXL50,FPSXL50,Sofra XL 50pcs,100x120cm,,Pkt,50pcs x 10rolls,N/A,UAE,10,9,100,1,
Plastic,Bag,,FPWCBS,FPWCBS,Carry Bag Small,Small,320 x 370 mm,Bndl,100pcs x 40pkts,White,UAE,10,9,100,1,
Plastic,Bag,,FPWCBM,FPWCBM,Carry Bag Medium ,Medium ,370 x 440 mm,Bndl,50pcs x 30pkts,White,UAE,10,9,100,1,
Plastic,Bag,,FPWCBL,FPWCBL,Carry Bag Large,Large,440 x 560 mm,Bndl,45pcs x 30pkts,White,UAE,10,9,100,1,
Plastic,Bag,,FPZLBS,FPZLBS,Zipper Lock Bag 10x19 cm,Small,100 x 190 mm,CTN,50pcs x 24pkts,Clear,UAE,10,9,100,1,
Plastic,Bag,,FPZLBM,FPZLBM,Zipper Lock Bag 12x25 cm,Medium ,120 x 250 mm,CTN,50pcs x 24pkts,Clear,UAE,10,9,100,1,
Plastic,Bag,,FPZLBL,FPZLBL,Zipper Lock Bag 18x21 cm,Large,180 x 210 mm,CTN,20pcs x 24pkts,Clear,UAE,10,9,100,1,
Plastic,Bag,,FPZLBXL,FPZLBXL,Zipper Lock Bag 27x30 cm,X-Large,270 x 300 mm,CTN,20pcs x 24pkts,Clear,UAE,10,9,100,1,
Plastic,Bag,,FPZZLB1015,FPZZLB1015,Zipper Lock Bag 10x15 cm,10 x 15 cm,,CTN,100pcs x 10pkts,Clear,UAE,10,9,100,1,
Plastic,Bag,,FPZZLB1520,FPZZLB1520,Zipper Lock Bag 15x20 cm,15 x 20 cm,,CTN,100pcs x 10pkts,Clear,UAE,10,9,100,1,
Plastic,Bag,,FPZZLB2330,FPZZLB2330,Zipper Lock Bag 23x30 cm,23 x 30 cm,,CTN,100pcs x 10pkts,Clear,UAE,10,9,100,1,
Plastic,Bag,,FPZZLB3040,FPZZLB3040,Zipper Lock Bag 30x40 cm,30 x 40 cm,,CTN,100pcs x 10pkts,Clear,UAE,10,9,100,1,
Plastic,Bag,,FPVB1525,FPVB1525,Vaccum Bag 15 x 25 cm,15 x 25 cm,,CTN,20kg /CTN,Clear,UAE,10,9,100,1,
Plastic,Bag,,FPVB1721,FPVB1721,Vaccum Bag 17 x 21 cm,17 x 21 cm,,CTN,20kg /CTN,Clear,UAE,10,9,100,1,
Plastic,Bag,,FPVB1926,FPVB1926,Vaccum Bag  19 x 26 cm,19 x 26 cm,,CTN,20kg /CTN,Clear,UAE,10,9,100,1,
Plastic,Bag,,FPVB2030,FPVB2030,Vaccum Bag 20 x 30 cm,20 x 30 cm,,CTN,20kg /CTN,Clear,UAE,10,9,100,1,
Plastic,Bag,,FPVB3040,FPVB3040,Vaccum Bag 30 x 40 cm,30 x 40 cm,,CTN,20kg /CTN,Clear,UAE,10,9,100,1,
Plastic,Bag,,FPVB4050,FPVB4050,Vaccum Bag 40 x 50 cm,40 x 50 cm,,CTN,20kg /CTN,Clear,UAE,10,9,100,1,
Plastic,Bag,,FPTPCB45,FPTPCB45,"TP (LD) Clear Bag 4"" x 5""","4"" x 5""",,Bndl,,Clear,UAE,10,9,100,1,
Plastic,Bag,,FPTPCB55,FPTPCB55,"TP (LD) Clear Bag 5"" x 5""","5"" x 5""",,Bndl,,Clear,UAE,10,9,100,1,
Plastic,Bag,,FPTPCB57,FPTPCB57,"TP (LD) Clear Bag 5"" x 7""","5"" x 7""",,Bndl,,Clear,UAE,10,9,100,1,
Plastic,Bag,,FPTPCB69,FPTPCB69,"TP (LD) Clear Bag 6"" x 9""","6"" x 9""",,Bndl,,Clear,UAE,10,9,100,1,
Plastic,Bag,,FPTPCB711,FPTPCB711,"TP (LD) Clear Bag 7"" x 11""","7"" x 11""",,Bndl,,Clear,UAE,10,9,100,1,
Plastic,Bag,,FPTPCB1014,FPTPCB1014,"TP (LD) Clear Bag 10"" x 14""","10"" x 14""",,Bndl,,Clear,UAE,10,9,100,1,
Plastic,Bag,,FPTPCB1218,FPTPCB1218,"TP (LD) Clear Bag 12"" x 18""","12"" x 18""",,Bndl,,Clear,UAE,10,9,100,1,
Plastic,Bag,,FPTPCB1420,FPTPCB1420,"TP (LD) Clear Bag 14"" x 20""","14"" x 20""",,Bndl,,Clear,UAE,10,9,100,1,
Plastic,Bag,,FPTPCB4060,FPTPCB4060,TP (LD) Clear Bag 40 x 60 cm,40 x 60 cm,,Bndl,,Clear,UAE,10,9,100,1,
Plastic,Bag,,FPTPCB6090,FPTPCB6090,TP (LD) Clear Bag 60 x 90 cm,60 x 90 cm,,Bndl,,Clear,UAE,10,9,100,1,
Plastic,Bag,,FPSA812,FPSA812,"Self Adhesive 8"" x 12""","8"" x 12""",,Bndl,1Kg x 20pkts ,Clear,UAE,10,9,100,1,
Plastic,Bag,,FPSB812,FPSB812,"HD Smokey Bag 8"" x 12""","8"" x 12""",,CTN,20Kg / CTN,Clear,UAE,10,9,100,1,
Plastic,Bag,,FPPVBR,FPPVBR,Perforated Veg Bag Roll,,,CTN,4 roll / CTN,Clear,UAE,10,9,100,1,
Plastic,Bag,,FPPFB,FPPFB,Plastic Fish Bag,35 x 45cm,,CTN,200pcs x 10 roll,N/A,UAE,10,9,100,1,
Plastic,Bag,,FPSWB,FPSWB,Sandwich Bag,15 x 17 cm,,CTN,100pcs x 24pkts,N/A,UAE,10,9,100,1,
Plastic,Bag,,FPFB,FPFB,Freezer Bag,4 x 6 inch,,CTN,100pcs x 20pkts,N/A,UAE,10,9,100,1,
Plastic,Dispenser,,FPSVBR,FPSVBR,Stand For Veg. Bag Roll,,,CTN,1 pc,N/A,UAE,10,9,100,1,
Plastic,Sheet,,FPPS100ECO,FPPS100ECO,Perforated Sofra 100 x 100 economy ,100 x 100 cm,,CTN,20 x 2 rolls,N/A,UAE,10,9,100,1,
Plastic,Sheet,,FPPS120,FPPS120,Perforated Sofra 100 x 120,100 x 120 cm,,CTN,20 x 2 rolls x 20pkts,N/A,UAE,10,9,100,1,
Plastic,Sheet,,FPPSOP,FPPSOP,Perforated Sofra Offer Pack,100 x 100 cm,,CTN,20 x 6 rolls x 7 pkts,N/A,UAE,10,9,100,1,
Plastic,Sheet,,FPJSR2K,FPJSR2K,Jumbo Sofra Roll 2Kg,,2Kg,CTN,2Kg x 1 roll,N/A,UAE,10,9,100,1,
Plastic,Sheet,,FPJSR4K,FPJSR4K,Jumbo Sofra Roll 4Kg,,4Kg,CTN,4Kg x 1 roll,N/A,UAE,10,9,100,1,
Plastic,Sheet,,FPJSR5K,FPJSR5K,Jumbo Sofra Roll 5Kg,,5Kg,CTN,5Kg x 1 roll,N/A,UAE,10,9,100,1,
Plastic,Sheet,,FPJSR10K,FPJSR10K,Jumbo Sofra Roll 10Kg,,10Kg,CTN,10Kg x 1 roll,N/A,UAE,10,9,100,1,
Plastic,Bag,,FPLCBS,FPLCBS,Plastic Carry Bag Small,Small,34 x 37 cm,Bndl,40 Pkts / Bndl,White,UAE,10,9,100,1,
Plastic,Bag,,FPLCBM,FPLCBM,Plastic Carry Bag Medium ,Medium ,37 x 44 cm,Bndl,30 Pkts / Bndl,White,UAE,10,9,100,1,
Plastic,Bag,,FPLCBL,FPLCBL,Plastic Carry Bag Large,Large,44 x 56 cm,Bndl,30 Pkts / Bndl,White,UAE,10,9,100,1,
Plastic,Bag,,FPDBB4545,FPDBB4545,Dust Bin Bag 45 x 55,45 x 55 cm,,Bndl,50 pcs x 30 pkts,White,UAE,10,9,100,1,
Plastic,Bag,,FPDBLW5060,FPDBLW5060,"Dust Bin Liner, White, 50 x 60",50 x 60 cm,,Bndl,20 Kg,White,UAE,10,9,100,1,
Plastic,Bag,,FPLDGB6595,FPLDGB6595,LD Garbage Bag 65 x 95,65 x 95 cm,,Bndl,20Kg /Bndl,Black ,UAE,10,9,100,1,
Plastic,Bag,,FPLDGB80110,FPLDGB80110,LD Garbage Bag 80 x 110,80 x 110 cm,,Bndl,20Kg /Bndl,Black ,UAE,10,9,100,1,
Plastic,Bag,,FPLDGB95120,FPLDGB95120,LD Garbage Bag 95 x 120,95 x 120 cm,,Bndl,20Kg /Bndl,Black ,UAE,10,9,100,1,
Plastic,Bag,,FPLDGB105130,FPLDGB105130,LD Garbage Bag 105 x 130,105 x 130 cm,,Bndl,20Kg /Bndl,Black ,UAE,10,9,100,1,
Plastic,Bag,,FPGBPR6595,FPGBPR6595,65 x 95 Garbage Bag Perforated Roll,65 x 95 cm,,CTN,10pcs x 30 rolls,Black,UAE,10,9,100,1,
Plastic,Bag,,FPGBPR80110,FPGBPR80110,80 x 110 Garbage Bag Perforated roll,80 x 110 cm,,CTN,10pcs x 20 rolls ,Black,UAE,10,9,100,1,
Plastic,Bag,,FPGBPR95120,FPGBPR95120,95 x 120 Garbage Bag Perforated roll,95 x 120 cm,,CTN,10pcs x 20 rolls ,Black,UAE,10,9,100,1,
Plastic,Bag,,FPGBPR105130,FPGBPR105130,105 x 130 Garbage Bag Perforated roll,105 x 130 cm,,CTN,10pcs x 15 rolls,Black,UAE,10,9,100,1,
Plastic,Cutlery,,FPBHDS,FPBHDS,Black Heavy Duty Spoon,,6 grm,CTN,50 pcs x 20 pkts,Black,UAE,10,9,100,1,
Plastic,Cutlery,,FPBHDF,FPBHDF,Black Heavy Duty Fork,,6 grm,CTN,50 pcs x 20 pkts,Black,UAE,10,9,100,1,
Plastic,Cutlery,,FPBHDK,FPBHDK,Black Heavy Duty Knife,,6 grm,CTN,50 pcs x 20 pkts,Black,UAE,10,9,100,1,
Plastic,Cutlery,,FPBMDS,FPBMDS,Black Medium Duty Spoon ,,4 grm,CTN,50 pcs x 40 pkts,Black,UAE,10,9,100,1,
Plastic,Cutlery,,FPBMDF,FPBMDF,Black Medium Duty Fork,,4 grm,CTN,50 pcs x 40 pkts,Black,UAE,10,9,100,1,
Plastic,Cutlery,,FPBMDK,FPBMDK,Black Medium Duty Knife,,4 grm,CTN,50 pcs x 40 pkts,Black,UAE,10,9,100,1,
Plastic,Cutlery,,FPPSS,FPPSS,Plastic Soup Spoon,,4 grm,CTN,100 pcs x 10 pkts,Black ,UAE,10,9,100,1,
Plastic,Cutlery,,FPSHDCS,FPSHDCS,Super HD Clear Spoon,,,CTN,50 pcs x 20 pkts,Clear,UAE,10,9,100,1,
Plastic,Cutlery,,FPSHDCF,FPSHDCF,Super HD Clear Fork,,,CTN,50 pcs x 20 pkts,Clear,UAE,10,9,100,1,
Plastic,Cutlery,,FPSHDCK,FPSHDCK,Super HD Clear Knife,,,CTN,50 pcs x 20 pkts,Clear,UAE,10,9,100,1,
Plastic,Cutlery,,FPCSHD,FPCSHD,Clear Spoon HD,,6 grm,CTN,50 pcs x 20 pkts,Clear ,UAE,10,9,100,1,
Plastic,Cutlery,,FPCFHD,FPCFHD,Clear Fork HD,,6 grm,CTN,50 pcs x 20 pkts,Clear ,UAE,10,9,100,1,
Plastic,Cutlery,,FPCKHD,FPCKHD,Clear Knife HD,,6 grm,CTN,50 pcs x 20 pkts,Clear ,UAE,10,9,100,1,
Plastic,Cutlery,,FPMDCPS,FPMDCPS,Medium Duty Clear Plastic Spoon,,4 grm,CTN,50 pcs x 40 pkts,Clear,UAE,10,9,100,1,
Plastic,Cutlery,,FPMDCPF,FPMDCPF,Medium Duty Clear Plastic Fork,,4 grm,CTN,50 pcs x 40 pkts,Clear,UAE,10,9,100,1,
Plastic,Cutlery,,FPMDCPK,FPMDCPK,Medium Duty Clear Plastic Knife,,4 grm,CTN,50 pcs x 40 pkts,Clear,UAE,10,9,100,1,
Plastic,Cutlery,,FPRCS,FPRCS,Clear Spoon  ,,2.5 grm,CTN,50 pcs x 40 pkts,Clear,UAE,10,9,100,1,
Plastic,Cutlery,,FPRCF,FPRCF,Clear Fork  ,,2.5 grm,CTN,50 pcs x 40 pkts,Clear,UAE,10,9,100,1,
Plastic,Cutlery,,FPRCK,FPRCK,Clear Knife  ,,2.5 grm,CTN,50 pcs x 40 pkts,Clear,UAE,10,9,100,1,
Plastic,Cutlery,,FPWHDS,FPWHDS,HD Spoon White,,6 grm,CTN,50 pcs x 20 pkts,White,UAE,10,9,100,1,
Plastic,Cutlery,,FPWHDF,FPWHDF,HD Fork White,,6 grm,CTN,50 pcs x 20 pkts,White,UAE,10,9,100,1,
Plastic,Cutlery,,FPWHDK,FPWHDK,HD Knife White,,6 grm,CTN,50 pcs x 20 pkts,White,UAE,10,9,100,1,
Plastic,Cutlery,,FPNPSW,FPNPSW,Normal Plastic Spoon White,,2.5 grm,CTN,50 pcs x 40 pkts,White,UAE,10,9,100,1,
Plastic,Cutlery,,FPNPFW,FPNPFW,Normal Plastic Fork White,,2.5 grm,CTN,50 pcs x 40 pkts,White,UAE,10,9,100,1,
Plastic,Cutlery,,FPNPKW,FPNPKW,Normal Plastic Knife White,,2.5 grm,CTN,50 pcs x 40 pkts,White,UAE,10,9,100,1,
Plastic,Cutlery,,FPPTS50,FPPTS50,Plastic Tea Spoon,,2.5 grm,CTN,50 pcs x 40 pkts,White,UAE,10,9,100,1,
Plastic,Cutlery,,FPPTS100,FPPTS100,Plastic Tea Spoon,,2.5 grm,CTN,100 pcs x 20 pkts,White,UAE,10,9,100,1,
Plastic,Cutlery,,FPPS,FPPS,Plastic Spork,,2.5 grm,CTN,50 pcs x 40 pkts,White,UAE,10,9,100,1,
Plastic,Cutlery,,FPBCS13,FPBCS13,"Black Coffee Stirrer, 13 cm",13 cm,,CTN,1000 pcs x 5 pkts,Black,UAE,10,9,100,1,
Plastic,Cutlery,,FPCSC14,FPCSC14,"Coffee Stirrer, 14 cm",14 cm,,CTN,1000 pcs x 10 pkts,Clear,UAE,10,9,100,1,
Plastic,Cutlery,,FPCCS18,FPCCS18,"Clear Cocktail Stirrer,18 cm",18 cm,,CTN,500 pcs x 5 pkts,Clear,UAE,10,9,100,1,
Plastic,Cutlery,,FPCS9,FPCS9,"Coffee Stirrer, 9 cm",9 cm,,CTN,1000 pcs x 5 pkts,Clear,UAE,10,9,100,1,
Plastic,Cutlery,,FPCS11,FPCS11,"Coffee Stirrer, 11 cm",11 cm,,CTN,1000 pcs x 5 pkts,Clear,UAE,10,9,100,1,
Plastic,Cutlery,,FPICSS,FPICSS,Ice Cream Spoon Small,Small,,CTN,250 pcs x 40 pkts,N/A,UAE,10,9,100,1,
Plastic,Cutlery,,FPICSL,FPICSL,Ice Cream Spoon Large,Large,,CTN,500 pcs x 5 pkts,N/A,UAE,10,9,100,1,
Plastic,Cutlery,,FPFPS,FPFPS,Fruit Pick (Chip Fork),Small,,CTN,1000 pcs x 10 pkts,N/A,UAE,10,9,100,1,
Plastic,Cutlery,,FPSS20,FPSS20,"Soda Spoon, 20 cm",20 cm,,CTN,100 pcs x 10 pkts,N/A,UAE,10,9,100,1,
Plastic,Cutlery,,FPTS,FPTS,Taster Spoon,,,CTN,3000 pcs,N/A,UAE,10,9,100,1,
Plastic,Cutlery,,FPMDBCS4,FPMDBCS4,"Medium Duty Black Cutlery Set
(Spoon/Fork/Knife/Napkin)",,4 grm,CTN,500 Sets,Black,UAE,10,9,100,1,
Plastic,Cutlery,,FPHDBCS6,FPHDBCS6,"Heavy Duty Black Cutlery Set
(Spoon/Fork/Knife/Napkin)",,6 grm,CTN,250 Sets,Black,UAE,10,9,100,1,
Plastic,Cutlery,,FPNCSW2.5,FPNCSW2.5,"Normal Cutlery Set White
(Spoon/Fork/Knife/Napkin)",,2.5 grm,CTN,500 Sets,White,UAE,10,9,100,1,
Plastic,Cutlery,,FPHDWCS6,FPHDWCS6,"Heavy Duty White Cutlery Set
(Spoon/Fork/Knife/Napkin)",,6 grm,CTN,250 Sets,White,UAE,10,9,100,1,
Plastic,Wrap,,FPCF30300,FPCF30300,Cling Film 30 x 300,30cm x 300m,,CTN,6 rolls,N/A,UAE,10,9,100,1,
Plastic,Wrap,,FPCF45300,FPCF45300,Cling Film 45 x 300,45cm x 300m,,CTN,6 rolls,N/A,UAE,10,9,100,1,
Plastic,Wrap,,FPCF45600,FPCF45600,Cling Film 45 x 600 Jumbo,45cm x 600m,,CTN,6 rolls,N/A,UAE,10,9,100,1,
Plastic,Wrap,,FPCF30JU,FPCF30JU,Cling Film 30 x 1000 Jumbo,30 cm x 1000 m,,CTN,1 roll,N/A,UAE,10,9,100,1,
Plastic,Wrap,,FPCF45JU,FPCF45JU,Cling Film 45 x 1000 jumbo ,45 cm x 1000 m,,CTN,1 roll,N/A,UAE,10,9,100,1,
